,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-01206-00011,무첨가:무불소 효과:충치예방 효과:잇몸질환예방 효과:구취제거 효과:프라그제거 효과:미백 최소연령:기타 용기형태:튜브형 향:딸기향(베리향) 제품형태:일반형 :1개 50g,5014,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-01206
1,B002-02052-00059,종류:어린이칫솔 단계별:4단계 칫솔모타입:초미세모 재질:기타 사용연령:8~13세 :1개 4단계,8569,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052
2,B002-02052-00061,"무첨가:무색소 효과:충치예방 최소연령:기타 용기형태:튜브형 향:딸기향(베리향) 제품형태:일반형 :1개, 무첨가:무색소 효과:충치예방 효과:잇몸질환예방 효과:구취제거 최소연령:6세 용기형태:튜브형 향:딸기향(베리향) 제품형태:일반형 사용연령:6세이상 :1개, 무첨가:무색소 효과:충치예방 최소연령:기타 용기형태:튜브형 향:사과향 제품형태:일반형 :1개, 무첨가:무불소 무첨가:무색소 무첨가:무파라벤 효과:프라그제거 최소연령:36개월 용기형태:튜브형 향:포도향 제품형태:일반형 사용연령:3~5세 :1개, 무첨가:무계면활성제 무첨가:무불소 무첨가:무색소 무첨가:무방부제 무첨가:무파라벤 무첨가:무트리클로산 효과:충치예방 효과:구취제거 효과:프라그제거 효과:미백 최소연령:기타 용기형태:튜브형 향:포도향 제품형태:일반형 75g",8571,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052
3,B002-02052-00062,"무첨가:무색소 효과:충치예방 최소연령:기타 용기형태:튜브형 향:사과향 제품형태:일반형 :1개, 무첨가:무색소 효과:충치예방 최소연령:기타 용기형태:튜브형 향:딸기향(베리향) 제품형태:일반형 :1개, 무첨가:무불소 무첨가:무색소 무첨가:무파라벤 효과:프라그제거 최소연령:36개월 용기형태:튜브형 향:포도향 제품형태:일반형 사용연령:3~5세 :1개, 무첨가:무색소 효과:충치예방 효과:잇몸질환예방 효과:구취제거 최소연령:6세 용기형태:튜브형 향:딸기향(베리향) 제품형태:일반형 사용연령:6세이상 :1개, 무첨가:무계면활성제 무첨가:무불소 무첨가:무색소 무첨가:무방부제 무첨가:무파라벤 무첨가:무트리클로산 효과:충치예방 효과:구취제거 효과:프라그제거 효과:미백 최소연령:기타 용기형태:튜브형 향:포도향 제품형태:일반형 75g",8572,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052
4,B002-02052-00063,"종류:어린이칫솔 단계별:3단계 칫솔모타입:부드러운모 특징:항균 최소연령:6세 사용연령:6세이상 :1개, 종류:어린이칫솔 단계별:3단계 칫솔모타입:부드러운모 최소연령:6세 사용연령:6~9세 :1개, 종류:어린이칫솔 단계별:4단계 칫솔모타입:초미세모 재질:플라스틱 최소연령:8세 사용연령:8~13세 :10개, 종류:어린이칫솔 단계별:2단계 칫솔모타입:부드러운모 최소연령:3개월 사용연령:3~5세 :1개, 종류:어린이칫솔 단계별:3단계 칫솔모타입:부드러운모 최소연령:6세 사용연령:6~9세 :1개, 종류:어린이칫솔 칫솔모타입:부드러운모 최소연령:7세 사용연령:7세이상 :1개, 종류:어린이칫솔 단계별:3단계 칫솔모타입:부드러운모 재질:기타 사용연령:6~9세 :1개, 종류:어린이칫솔 단계별:2단계 칫솔모타입:부드러운모 특징:항균 사용연령:3~5세 :1개, 종류:어린이칫솔 칫솔모타입:부드러운모 :2개, 종류:어린이칫솔 단계별:2단계 칫솔모타입:부드러운모 :1개, 종류:어린이칫솔 단계별:3단계 칫솔모타입:부드러운모 최소연령:6세 사용연령:6세이상 :1개, 종류:어린이칫솔 단계별:4단계 칫솔모타입:초미세모 재질:기타 사용연령:8~13세 :1개, 종류:어린이칫솔 단계별:3단계 칫솔모타입:부드러운모 최소연령:6세 사용연령:6~9세 :1개, 종류:유아칫솔 칫솔모타입:부드러운모 최소연령:36개월 사용연령:3~6세 3단계 신비아파트",8573,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02052
5,B002-01464-00005,"종류:유아칫솔 단계별:1단계 칫솔모타입:360도회전모 최소연령:4개월 :1개, 종류:어린이칫솔 :1개, 종류:어린이칫솔 칫솔모타입:360도회전모 :1개, 종류:어린이칫솔 단계별:2단계 칫솔모타입:미세모 :1개, 종류:어린이칫솔 칫솔모타입:미세모 :1개, 종류:어린이칫솔 :1개 6단모 1단계",5825,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-01464
6,B002-00164-00008,"무첨가:무계면활성제 무첨가:무설탕 무첨가:무파라벤 무첨가:무트리클로산 효과:충치예방 효과:잇몸질환예방 효과:구취제거 효과:프라그제거 최소연령:기타 용기형태:튜브형 향:딸기향(베리향) 제품형태:일반형 사용연령:6~13세 :1개, 무첨가:무계면활성제 효과:충치예방 최소연령:5세 용기형태:튜브형 향:포도향 제품형태:일반형 사용연령:5~10세 :1개, 무첨가:무불소 무첨가:무색소 무첨가:무파라벤 효과:프라그제거 최소연령:36개월 용기형태:튜브형 향:포도향 제품형태:일반형 사용연령:3~5세 :1개, 무첨가:무계면활성제 무첨가:무색소 무첨가:무방부제 무첨가:무파라벤 효과:충치예방 효과:잇몸질환예방 효과:구취제거 효과:프라그제거 효과:미백 최소연령:기타 용기형태:튜브형 향:딸기향(베리향) 제품형태:일반형 사용연령:3~5세 :1개, 무첨가:무계면활성제 무첨가:무색소 무첨가:무파라벤 효과:충치예방 효과:잇몸질환예방 효과:구취제거 효과:프라그제거 효과:미백 최소연령:36개월 용기형태:튜브형 향:기타 제품형태:일반형 사용연령:3세이상 :1개, 무첨가:무방부제 무첨가:무CMIT/MIT 효과:충치예방 효과:구취제거 효과:프라그제거 효과:미백 :1개, 무첨가:무파라벤 무첨가:무CMIT/MIT 무첨가:무트리클로산 효과:충치예방 효과:구취제거 효과:프라그제거 효과:미백 :1개, 무첨가:무계면활성제 무첨가:무색소 무첨가:무방부제 무첨가:무설탕 무첨가:무파라벤 무첨가:무트리클로산 효과:충치예방 :2개, 무첨가:무계면활성제 무첨가:무색소 무첨가:무방부제 무첨가:무설탕 무첨가:무파라벤 무첨가:무CMIT/MIT 무첨가:무트리클로산 효과:충치예방 :1개, 무첨가:무계면활성제 무첨가:무색소 무첨가:무파라벤 효과:충치예방 효과:잇몸질환예방 효과:구취제거 효과:프라그제거 효과:미백 최소연령:36개월 용기형태:튜브형 향:기타 제품형태:일반형 :1개, 무첨가:무색소 무첨가:무방부제 무첨가:무CMIT/MIT 효과:충치예방 효과:잇몸질환예방 효과:구취제거 효과:프라그제거 효과:미백 최소연령:36개월 용기형태:튜브형 향:딸기향(베리향) 제품형태:일반형 사용연령:36개월이상 80g",669,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-00164
7,B002-02509-00002,"종류:유아칫솔 단계별:1단계 칫솔모타입:미세모 특징:항균 재질:플라스틱 최소연령:6개월 사용연령:6개월~5세 :1개, 종류:유아칫솔 단계별:1단계 칫솔모타입:미세모 특징:항균 재질:기타 최소연령:6개월 사용연령:6개월~5세 :1개, 종류:어린이칫솔 단계별:2단계 칫솔모타입:미세모 특징:항균 최소연령:36개월 사용연령:3세이상 :1개, 종류:어린이칫솔 단계별:2단계 칫솔모타입:미세모 특징:항균 최소연령:36개월 사용연령:3세이상 :1개, 종류:어린이칫솔 단계별:2단계 칫솔모타입:미세모 특징:항균 재질:플라스틱 최소연령:36개월 사용연령:3세이상 :1개 1단계",10953,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02509
8,B002-02509-00004,"종류:어린이칫솔 단계별:2단계 칫솔모타입:미세모 특징:항균 재질:플라스틱 최소연령:36개월 사용연령:3세이상 :1개, 종류:유아칫솔 단계별:1단계 칫솔모타입:미세모 특징:항균 재질:기타 최소연령:6개월 사용연령:6개월~5세 :1개 2단계",10955,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02509
9,B002-03327-00019,매수:30매 :1팩 30매,14056,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-03327
