,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-02455-00007,"구성:리필 용량:1.6L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무CMIT,MIT 성분:무파라벤 향:꽃향 :1개, 구성:본품 용량:5.5L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:허브향 :1개, 구성:본품 용량:1L :1개, 구성:본품 용량:1L :1개, 구성:본품 용량:5.7L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:꽃향 :1개, 구성:본품 용량:1L :1개, 구성:리필 :1개, 구성:리필 :1개, 구성:본품 :1개, 구성:본품 용량:5.5L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:꽃향 :1개, 구성:리필 용량:1.6L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:허브향 :1개, 구성:본품 용량:5.7L :1개, 구성:리필 용량:1.6L :1개, 구성:리필 용량:1.3L, 구성:본품 5.5L",10595,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
1,B002-02455-00008,"구성:본품 용량:5.5L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:허브향 :1개, 구성:본품 용량:5.5L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:꽃향 :1개, 구성:리필 용량:1.6L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:허브향 :1개, 구성:리필 용량:1.6L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무CMIT,MIT 성분:무파라벤 향:꽃향 :1개, 구성:본품 용량:1L :1개, 구성:리필 용량:1.6L :1개, 구성:본품 용량:1L :1개, 구성:본품 용량:1L :1개, 구성:리필 용량:1.3L 1.6L",10596,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
2,B002-02455-00009,"구성:리필 용량:2.1L :1개, 구성:리필 :1개, 구성:리필 용량:1.6L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무CMIT,MIT 성분:무파라벤 향:꽃향 :1개, 구성:리필 용량:1.7L :1개, 구성:리필 용량:2.1L :1개, 구성:리필 용량:20L :1개, 구성:리필 용량:1.7L :1개, 구성:리필 용량:2.1L :1개, 구성:리필 용량:2L :1개, 구성:리필 용량:1.7L :1개, 구성:리필 용량:2L :1개, 구성:리필 용량:2.1L :1개, 구성:리필 용량:2.1L :1개, 구성:리필 용량:2L :1개, 구성:리필 용량:2.1L :6개, 구성:리필 :1개, 구성:리필 :1개, 구성:리필 :1개, 구성:리필 용량:2L :1개, 구성:리필 :1개, 구성:리필 :1개, 구성:리필 :4개, 구성:리필 용량:8L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무CMIT,MIT 성분:무파라벤 향:꽃향 :1개, 구성:리필 용량:1.6L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:허브향 :1개, 구성:리필 용량:2.6L :1개, 구성:리필 용량:2.6L :1개, 구성:리필 용량:2.6L :1개, 구성:리필 용량:1.6L :1개, 구성:리필 용량:1.3L 2.1L",10597,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
3,B002-02455-00010,"구성:본품 용량:3.1L :1개, 구성:리필 용량:20L :1개, 구성:본품 :1개, 구성:본품 :1개 20L",10598,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
4,B002-02455-00011,"구성:본품 용량:3.1L :1개, 구성:리필 용량:20L :1개, 구성:본품 :1개, 구성:본품 :1개 3.1L",10599,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
5,B002-02455-00012,"구성:본품 :1개, 구성:본품 :1개, 구성:리필 :1개, 구성:본품 용량:20L :1개, 구성:본품 :1개, 구성:리필 :1개, 구성:본품 용량:8L :1개, 구성:본품 :1개, 구성:본품 :1개 3.1L",10600,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
6,B002-02455-00013,"구성:본품 용량:3.1L :1개, 구성:본품 용량:3.1L :1개, 구성:리필 용량:2.1L :1개, 구성:리필 용량:20L :1개, 구성:본품 용량:3.1L :1개, 구성:본품 용량:3.1L 세탁기유형:일반,드럼겸용 성분:무색소 성분:무방부제 향:꽃향 :1개, 구성:본품 용량:3.1L :1개, 구성:리필 용량:2L :1개, 구성:리필 용량:2.1L :6개, 구성:본품 :1개, 구성:본품 :1개, 구성:리필 :4개, 구성:본품 :1개, 구성:본품 :1개, 구성:본품 :1개, 구성:본품 :1개, 구성:본품 :1개, 구성:본품 :1개, 구성:본품 :1개 3.1L",10601,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
7,B002-02455-00018,"구성:본품 :1개, 구성:본품 :1개, 구성:본품 :1개, 구성:본품 :1개, 구성:본품 :1개, 구성:본품 :1개, 구성:본품 :1개 30매",10602,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
8,B002-02455-00020,"구성:본품 :1개, 구성:본품 :1개 50매",10604,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
9,B002-02455-00021,"구성:본품 :1개, 구성:본품 :1개 50매",10605,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
10,B002-02455-00022,"구성:본품 향:꽃향 :1개, 구성:본품 :1개 120매",10606,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
11,B002-02455-00024,"구성:본품 성분:무CMIT,MIT 성분:무방부제 향:꽃향 :1개, 구성:본품 성분:무CMIT,MIT 성분:무방부제 향:꽃향 :1개, 구성:본품 :1개, 구성:본품 용량:1L :1개 120매",10608,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
12,B002-02455-00028,"구성:본품 성분:무CMIT,MIT 성분:무방부제 향:꽃향 :1개, 구성:본품 :1개, 구성:본품 성분:무CMIT,MIT 성분:무방부제 향:꽃향 :1개, 구성:본품 성분:무CMIT,MIT 성분:무방부제 향:꽃향 :1개, 구성:본품 성분:무CMIT,MIT 성분:무방부제 향:꽃향 :1개, 구성:본품 향:꽃향 :1개, 구성:본품 :1개, 구성:본품 용량:5.5L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무CMIT,MIT 성분:무파라벤 향:꽃향 :1개, 구성:본품 :1개, 구성:본품 성분:무CMIT,MIT 성분:무방부제 향:기타 :1개, 구성:리필 용량:8L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무CMIT,MIT 성분:무파라벤 향:꽃향 :1개, 구성:리필 용량:1.7L :1개, 구성:리필 용량:2.6L :1개, 구성:본품 120매",10611,B002-C001-0002,B002-C002-0003,B002-C003-0014,B002-02455
