,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-03644-00001,"포장형태:용기형 특징:피부진정 용량:100g :1개, 포장형태:용기형 특징:피부진정 무첨가:저자극 용량:100ml :1개, 포장형태:용기형 무첨가:무방부제 무첨가:저자극 용량:100g :1개, 포장형태:용기형 용량:100ml :1개 100ml",15275,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-03644
1,B002-03293-00026,"포장형태:콤팩트형 특징:피부진정 특징:수분공급 용량:23g :1개, 포장형태:콤팩트형 특징:피부진정 용량:23g :1개, 세트수량:2종세트 23g",13802,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-03293
2,B002-03344-00016,"포장형태:콤팩트형 특징:피부진정 특징:수분공급 무첨가:오일프리 무첨가:저자극 무첨가:무탈크 용량:25g :1개, 포장형태:콤팩트형 특징:피부진정 용량:25g :1개, 세트수량:2종세트 특징:피부진정 특징:수분공급 무첨가:티어프리 무첨가:저자극 무첨가:무탈크 25g",14134,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-03344
3,B002-01383-00002,포장형태:튜브형 특징:피부진정 특징:수분공급 특징:피부장벽강화 특징:피부보호 무첨가:무색소 무첨가:무인공향료 용량:70g :1개 70g,5605,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-01383
4,B002-01125-00004,"포장형태:용기형 특징:피부진정 용량:60ml :1개, 포장형태:용기형 특징:피부진정 용량:30ml :1개 30ml",4652,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-01125
5,B002-00816-00017,포장형태:콤팩트형 특징:피부진정 특징:영양공급 특징:피부장벽강화 무첨가:무알코올 무첨가:무파라벤 무첨가:저자극 용량:25g :1개 25g,3555,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-00816
6,B002-00955-00001,"포장형태:콤팩트형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:오일프리 용량:20g :1개, 포장형태:용기형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:오일프리 용량:80g :1개 20g",4127,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-00955
7,B002-00955-00002,포장형태:용기형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:오일프리 용량:80g :1개 80g,4128,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-00955
8,B002-02803-00008,포장형태:콤팩트형 특징:피부진정 특징:수분공급 무첨가:저자극 무첨가:무향 용량:17g :1개 17g,11839,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-02803
9,B002-01945-00006,포장형태:튜브형 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 용량:70g :1개 70ml,8059,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-01945
10,B002-01283-00001,"포장형태:캡형 무첨가:무색소 무첨가:무방부제 무첨가:저자극 무첨가:무탈크 용량:150g, 포장형태:캡형 무첨가:무색소 무첨가:무방부제 무첨가:저자극 용량:50ml(g) 50g",5311,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-01283
11,B002-00453-00001,"피부타입주요제품특징주요제품특징세부제품특징세부제품특징세부제품특징세부제품특징세부제품특징용기형태용량:모든피부용, 포장형태:튜브형 특징:수분공급 특징:피부장벽강화 무첨가:저자극 용량:75ml :2개, 포장형태특징특징용량타켓연령:튜브형, 포장형태:튜브형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:오일프리 무첨가:저자극 용량:100ml :2개, 포장형태특징특징용량타켓연령:튜브형, 특징:피부진정 무첨가:저자극 용량:12ml :1개, 포장형태:튜브형 특징:피부진정 특징:수분공급 무첨가:무파라벤 용량:100ml :1개, 주요제품특징:가성비 100ml",1943,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-00453
12,B002-02915-00025,"포장형태:튜브형 특징:피부진정 특징:수분공급 특징:피부장벽강화 특징:피부보호 무첨가:저자극 무첨가:무향 용량:100g :1개, 세트수량:2종세트 특징:피부진정 특징:수분공급 특징:피부장벽강화 무첨가:저자극 무첨가:무향, 세트수량:3종세트 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:무인공향료 무첨가:저자극 무첨가:무탈크 무첨가:무향 70g",12272,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-02915
13,B002-02283-00030,"형태:분말 급여방법:사료,간식에 섞어서 기능:스트레스완화, 주원료:생선/해산물 주원료:기타 형태:분말 급여방법:사료,간식에 섞어서 기능:영양공급 기능:관절강화 기능:면역력강화 주성분:글루코사민 주성분:상어연골 주성분:초록잎홍합 주성분:보스웰리아, 주원료:과일/야채 주원료:기타 형태:분말 급여방법:바로 급여 급여방법:사료,간식에 섞어서 기능:피모관리 기능:면역력강화 기능:항산화 주성분:비타민E, 형태:분말 급여방법:사료,간식에 섞어서 기능:면역력강화 기능:항산화 주성분:비타민E, 형태:분말 급여방법:바로 급여 급여방법:사료,간식에 섞어서 기능:영양공급 기능:피모관리 기능:면역력강화 기능:눈건강 기능:항산화 주성분:비타민A 주성분:비타민E, 형태:분말 급여방법:바로 급여 급여방법:사료,간식에 섞어서 기능:영양공급 기능:소화개선, 형태:분말 급여방법:바로 급여 급여방법:사료,간식에 섞어서 기능:영양공급 기능:피모관리 기능:면역력강화 기능:항산화 주성분:콜라겐 주성분:비타민C 주성분:히알루론산 100g",9822,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-02283
