,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-01863-00003,"홍삼농축액 함량:8% 고형분 함량:60% 포장형태:스틱형 1일 총 섭취량:1포 제품용량:100일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개, 홍삼농축액 함량:8% 고형분 함량:60% 진세노사이드:7mg 포장형태:스틱형 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:8% 고형분 함량:60% 진세노사이드:7mg 포장형태:스틱형 1일 총 섭취량:1포 제품용량:50일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 포장형태:스틱형 :1개, 포장형태:스틱형 :1개, 홍삼농축액 함량:7% 고형분 함량:60% 포장형태:스틱형 1일 총 섭취량:1포 제품용량:100일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:유아/청소년 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개, 포장형태:스틱형 섭취대상:유아/청소년 :1개, 홍삼농축액 함량:25% 고형분 함량:60% 포장형태:스틱형 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개, 포장형태:스틱형 1일 총 섭취량:1포 제품용량:100일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:일반식품 :1개, 포장형태:스틱형 1일 총 섭취량:1포 제품용량:200일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류:추출액 제품유형:일반식품 :1개, 포장형태:스틱형 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:일반식품 :1개, 홍삼농축액 함량:8% 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:8% 고형분 함량:60% 진세노사이드:7mg 포장형태:스틱형 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류:농축액 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:7% 포장형태:스틱형 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개 365스틱 10g x 30개입",7609,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-01863
1,B002-03051-00006,고형분 함량:60% 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:일반식품 :1개 70ml x 30개입,12878,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-03051
2,B002-02556-00001,홍삼농축액 함량:15.5% 1일 총 섭취량:6스푼 제품용량:3개월분 섭취횟수:하루 세 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개 250g x 4개입,11100,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-02556
3,B002-02556-00002,"홍삼액 종류:농축액 제품유형_A주요 기능성(식약처인증)_A:건강기능식품, 고형분 함량:60% 1일 총 섭취량:2스푼 섭취횟수:하루 세 번 섭취방법:물에 섞어서 섭취대상:성인남녀 제품유형:건강기능식품 :1개, 제품유형_A:건강기능식품, 홍삼농축액 함량:15% 1일 총 섭취량:6스푼 제품용량:1개월분 섭취횟수:하루 세 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 1일 총 섭취량:6스푼 제품용량:14일분 섭취횟수:하루 세 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:15.5% 1일 총 섭취량:6스푼 제품용량:3개월분 섭취횟수:하루 세 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:20% 고형분 함량:60% 진세노사이드:18mg 포장형태:스틱형 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류:농축액 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개, 1일 총 섭취량:3스푼 제품용량:2개월분 섭취횟수:하루 세 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:일반식품 :1개, 홍삼농축액 함량:20% 고형분 함량:60% 진세노사이드:6mg 포장형태:스틱형 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류:농축액 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:20% 고형분 함량:60% 1일 총 섭취량:3스푼 섭취횟수:하루 세 번 섭취방법:물에 섞어서 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼액 종류:농축액 제품유형_A:건강기능식품, 제품용량:개인별 다름 섭취방법:씹어서 섭취대상:성인남녀 제품유형:일반식품 :1개, 홍삼농축액 함량:100% 고형분 함량:60% 진세노사이드:4.2.mg 포장형태:뚜껑형 1일 총 섭취량:2스푼 제품용량:40일분 섭취횟수:하루 세 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류:농축액 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:9.9% 고형분 함량:5% 포장형태:파우치형 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:일반식품 :1개, 고형분 함량:2% 포장형태:파우치형 1일 총 섭취량:1포 제품용량:2개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류:추출액 제품유형:일반식품 :1개, 홍삼농축액 함량:20% 고형분 함량:60% 1일 총 섭취량:3스푼 섭취횟수:하루 세 번 섭취방법:물에 섞어서 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 제품유형_A:건강기능식품, 고형분 함량:2.5% 포장형태:뚜껑형 1일 총 섭취량:3스푼 제품용량:50일분 섭취횟수:하루 세 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류:추출액 제품유형:일반식품 :1개, 홍삼농축액 함량:10% 고형분 함량:60% 진세노사이드:4mg 포장형태:뚜껑형 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류:농축액 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 1일 총 섭취량:2스푼 제품용량:100일분 섭취횟수:하루 두 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:일반식품 :1개, 홍삼농축액 함량:15% 고형분 함량:60% 진세노사이드:4mg 포장형태:뚜껑형 1일 총 섭취량:6스푼 섭취횟수:하루 세 번 섭취방법:물에 섞어서 섭취대상:성인남녀 홍삼액 종류:농축액 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개, 제품유형_A:건강기능식품, 홍삼농축액 함량:15% 고형분 함량:60% 진세노사이드:20mg 포장형태:뚜껑형 1일 총 섭취량:6스푼 제품용량:1개월분 섭취횟수:하루 세 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류:농축액 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 제품용량:10일분 섭취횟수:하루 두 번 섭취방법:씹어서 섭취대상:성인남녀 :1개, 1일 총 섭취량:3스푼 제품용량:100일분 섭취횟수:하루 세 번 섭취방법:물에 섞어서 섭취대상:성인남녀 홍삼액 종류:농축액 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:20% 고형분 함량:60% 진세노사이드:18mg 포장형태:스틱형 1일 총 섭취량:1포 제품용량:100일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류:농축액 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:20% 고형분 함량:60% 진세노사이드:6mg 포장형태:스틱형 1일 총 섭취량:1포 제품용량:100일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류:농축액 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개, 홍삼농축액 함량:15% 고형분 함량:60% 진세노사이드:20mg 포장형태:뚜껑형 1일 총 섭취량:6스푼 섭취횟수:하루 세 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류:농축액 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개, 제품용량:개인별 다름 섭취횟수:하루 한 번 섭취방법:씹어서 섭취대상:성인남녀 :1개, 제품용량:개인별 다름 섭취횟수:하루 한 번 섭취방법:씹어서 섭취대상:성인남녀 :1개, 섭취횟수:하루 한 번 섭취방법:씹어서 섭취대상:성인남녀 :1개, 섭취방법:씹어서 섭취대상:성인남녀 :1개 6년근 홍삼진액 프리미엄 70ml x 30포",11101,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-02556
4,B002-02286-00001,홍삼농축액 함량:100% 고형분 함량:64% 1일 총 섭취량:2스푼 제품용량:80일분 섭취횟수:하루 두 번 섭취방법:물과 함께 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개 240g,9830,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-02286
5,B002-02286-00002,홍삼농축액 함량:2% 고형분 함량:60% 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:씹어서 섭취대상:유아/청소년 제품유형:일반식품 :1개 15g x 30포,9831,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-02286
6,B002-01823-00001,"홍삼농축액 함량:100% 고형분 함량:68% 1일 총 섭취량:1스푼 제품용량:80일분 섭취횟수:하루 한 번 섭취방법:물과 함께 섭취대상:성인남녀 홍삼액 종류:농축액 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:30% 고형분 함량:65% 포장형태:스틱형 1일 총 섭취량:1포 제품용량:28일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:5.3% 고형분 함량:68% 1일 총 섭취량:1포 제품용량:28일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류_A제품유형:추출액 주요 기능성(식약처인증):일반식품 영양소 원료명(식약처고시):면역력 :해당 없음, 홍삼농축액 함량:7% 고형분 함량:68% 1일 총 섭취량:1포 제품용량:28일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:일반식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:3.5% 고형분 함량:68% 1일 총 섭취량:1포 제품용량:28일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:일반식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:6.5% 고형분 함량:68% 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:유아/청소년 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개, 홍삼농축액 함량:2% 고형분 함량:68% 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:일반식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:8.5% 고형분 함량:68% 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:유아/청소년 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:6% 고형분 함량:68% 1일 총 섭취량:1포 제품용량:28일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:유아/청소년 제품유형:일반식품 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:14% 고형분 함량:68% 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류_A제품유형:추출액 :일반식품, 홍삼농축액 함량:5% 고형분 함량:68% 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인여성 홍삼액 종류_A제품유형:추출액 주요 기능성(식약처인증):건강기능식품 영양소 원료명(식약처고시):갱년기 :해당 없음, 홍삼농축액 함량:4.5% 고형분 함량:68% 1일 총 섭취량:1포 제품용량:28일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:유아/청소년 제품유형:일반식품 영양소 원료명(식약처고시):해당 없음 :1개, 홍삼농축액 함량:7% 고형분 함량:68% 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:유아/청소년 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 068 240g",7398,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-01823
7,B002-01823-00002,홍삼농축액 함량:30% 고형분 함량:65% 포장형태:스틱형 1일 총 섭취량:1포 제품용량:28일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 영양소 원료명(식약처고시):해당 없음 :1개 10ml x 30개입,7399,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-01823
8,B002-01915-00031,"홍삼농축액 함량:8.5% 고형분 함량:60% 포장형태:스틱형 1일 총 섭취량:1포 제품용량:100일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류_A제품유형:농축액 :일반식품, 홍삼농축액 함량:8.5% 고형분 함량:60% 포장형태:스틱형 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개 10g x 30개입",7979,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-01915
9,B002-01915-00032,"홍삼농축액 함량:8.5% 고형분 함량:60% 포장형태:스틱형 1일 총 섭취량:1포 제품용량:100일분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 홍삼액 종류_A제품유형:농축액 :일반식품, 홍삼농축액 함량:15% 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개, 홍삼농축액 함량:8.5% 고형분 함량:60% 포장형태:스틱형 1일 총 섭취량:1포 제품용량:1개월분 섭취횟수:하루 한 번 섭취방법:바로 음용 섭취대상:성인남녀 제품유형:건강기능식품 주요 기능성(식약처인증):면역력 :1개 365 스틱 10g x 100개입",7980,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-01915
