,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-03786-00003,"종류:갑티슈 매수:180매 겹수:2겹 특징:천연펄프 특징:무형광 :1팩, 종류:갑티슈 매수:230매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:무포름 사이즈:미니 :1팩, 종류:갑티슈 매수:280매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 특징:무인쇄 특징:무포름 사이즈:일반 :1팩, 종류:갑티슈 매수:200매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 :1팩, 종류:갑티슈 매수:150매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 특징:무포름 :1팩, 종류:갑티슈 매수:200매 특징:천연펄프 특징:무향 특징:무형광 특징:무인쇄 :1팩, 종류:갑티슈 매수:150매 겹수:3겹 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:무포름 :1팩, 종류:갑티슈 매수:280매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 :1팩, 매수:180매 특징:천연펄프 특징:무형광 :1팩 180매 x 3번들",15789,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-03786
1,B002-03786-00004,종류:갑티슈 매수:280매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 특징:무인쇄 특징:무포름 사이즈:일반 :1팩 280매,15790,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-03786
2,B002-02515-00001,"종류:갑티슈 매수:250매 겹수:2겹 특징:천연펄프 특징:무향 특징:무색소 :1팩, 종류매수겹수:갑티슈 250매",10972,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-02515
3,B002-01138-00024,종류:갑티슈 매수:250매 겹수:2겹 특징:천연펄프 특징:푸쉬업 특징:무향 특징:무형광 특징:무색소 사이즈:미니 :1팩 250매,4697,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-01138
4,B002-01138-00025,"종류:갑티슈 매수:250매 겹수:2겹 특징:천연펄프 특징:푸쉬업 특징:무향 특징:무형광 특징:무색소 사이즈:미니 :1팩, 매수:180매 특징:천연펄프 특징:무향 특징:무형광 :1팩, 매수:200매 겹수:2겹 특징:천연펄프 :1팩, 매수:240매 특징:천연펄프 특징:무향 특징:무형광 :1팩 180매",4698,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-01138
5,B002-01138-00030,"매수:100매 특징:천연펄프 :1팩, 종류:갑티슈 매수:250매 겹수:2겹 특징:천연펄프 특징:푸쉬업 특징:무향 특징:무형광 특징:무색소 사이즈:미니 :1팩, 매수:250매 겹수:2겹 특징:천연펄프 특징:푸쉬업 특징:무향 특징:무형광 특징:무색소 :1팩, 매수:180매 특징:천연펄프 특징:무향 특징:무형광 :1팩, 매수:200매 겹수:2겹 특징:천연펄프 :1팩, 종류:갑티슈 매수:250매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 사이즈:일반 :1팩, 매수:240매 특징:천연펄프 특징:무향 특징:무형광 :1팩, 매수:200매 겹수:2겹 특징:천연펄프 특징:무형광 :1팩, 종류:갑티슈 매수:300매 특징:천연펄프 특징:무형광 :4팩, 종류:갑티슈 매수:150매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 특징:무인쇄 사이즈:일반 :3팩, 종류:키친타월 매수:150매 특징:천연펄프 :2팩 100매",4703,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-01138
6,B002-01138-00031,"종류:갑티슈 매수:250매 겹수:2겹 특징:천연펄프 특징:푸쉬업 특징:무향 특징:무형광 특징:무색소 사이즈:미니 :1팩, 매수:180매 특징:천연펄프 특징:무향 특징:무형광 :1팩, 매수:200매 겹수:2겹 특징:천연펄프 :1팩, 매수:240매 특징:천연펄프 특징:무향 특징:무형광 :1팩 250매",4704,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-01138
7,B002-01138-00032,"종류:갑티슈 매수:300매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 :1팩, 매수:280매 겹수:2겹 특징:푸쉬업 :1팩, 종류:갑티슈 매수:280매 겹수:2겹 특징:천연펄프 :1팩 300매",4705,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-01138
8,B002-01138-00034,"종류:갑티슈 매수:230매 겹수:2겹 특징:천연펄프 특징:무형광 특징:무포름 사이즈:미니 :1팩, 종류:갑티슈 매수:250매 겹수:2겹 특징:천연펄프 특징:푸쉬업 특징:무향 특징:무형광 특징:무색소 사이즈:미니 :1팩, 종류:갑티슈 매수:230매 겹수:2겹 특징:천연펄프 특징:푸쉬업 특징:무향 특징:무형광 특징:무색소 특징:무포름 사이즈:미니 :1팩 230매 x 6입",4707,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-01138
9,B002-01138-00035,"종류:갑티슈 매수:250매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:무인쇄 사이즈:일반 :1팩, 종류:갑티슈 매수:300매 겹수:2겹 특징:천연펄프 특징:무형광 특징:무색소 사이즈:일반 :1팩, 매수:280매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 :1팩, 종류:갑티슈 매수:250매 겹수:2겹 특징:천연펄프 특징:푸쉬업 특징:무향 특징:무형광 특징:무색소 사이즈:미니 :1팩, 종류:갑티슈 매수:250매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 사이즈:일반 :1팩, 매수:180매 특징:천연펄프 특징:무향 특징:무형광 :1팩, 종류:갑티슈 매수:230매 겹수:2겹 특징:천연펄프 특징:푸쉬업 특징:무향 특징:무형광 특징:무색소 특징:무포름 사이즈:미니 :1팩, 종류:갑티슈 매수:300매 겹수:2겹 특징:천연펄프 특징:무형광 특징:무색소 사이즈:일반 :1팩, 종류:갑티슈 매수:300매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 :1팩, 종류:갑티슈 매수:200매 겹수:2겹 특징:천연펄프 특징:무형광 특징:무색소 :1팩, 매수:200매 겹수:2겹 특징:천연펄프 :1팩, 종류:갑티슈 매수:180매 겹수:2겹 특징:천연펄프 특징:무형광 특징:무색소 :1팩, 매수:280매 겹수:2겹 특징:푸쉬업 :1팩, 종류매수:갑티슈, 종류:갑티슈 매수:210매 겹수:2겹 특징:천연펄프 특징:무형광 :1팩, 종류:갑티슈 매수:230매 겹수:2겹 특징:천연펄프 특징:무형광 특징:무포름 사이즈:미니 :1팩, 종류:갑티슈 매수:250매 겹수:2겹 특징:천연펄프 특징:무형광 :1팩, 종류:갑티슈 매수:230매 겹수:2겹 특징:천연펄프 특징:무형광 특징:무색소 :1팩, 종류:갑티슈 매수:280매 겹수:2겹 특징:천연펄프 :1팩, 매수:240매 특징:천연펄프 특징:무향 특징:무형광 :1팩, 종류:갑티슈 매수:180매 특징:천연펄프 특징:무형광 :2팩, 종류:갑티슈 매수:230매 겹수:2겹 특징:천연펄프 특징:무형광 특징:무색소 250매",4708,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-01138
