,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-01198-00002,"피부타입:모든피부용 향계열:과일향 향계열:머스크향 향계열:베이비파우더향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 세부제품특징:발림성 용기형태:튜브형 용량:50ml(g) :1개, 피부타입:모든피부용 피부타입:건성 피부타입:지성 향계열:머스크향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 세부제품특징:발림성 세부제품특징:영양공급 용기형태:튜브형 용량:50ml(g) :1개, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 세부제품특징:발림성 세부제품특징:영양공급 용기형태:튜브형 용량:100ml(g) :1개 50ml",4975,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-01198
1,B002-01198-00003,"향계열:머스크향 :1개, 세트구성:바디클렌저 세트구성:바디로션 :1개 300ml",4976,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-01198
2,B002-01198-00004,피부타입:모든피부용 향계열:기타향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 세부제품특징:발림성 세부제품특징:영양공급 용기형태:튜브형 용량:50ml(g) :1개 50ml,4977,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-01198
3,B002-00005-00005,"포장형태:캡형 특징:수분공급 용량:600ml :1개, 포장형태:캡형 용량:600ml :1개 600ml",20,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00005
4,B002-01939-00001,"피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 용기형태:튜브형 용량:120ml :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 용기형태:펌프형 용량:300ml :1개 30ml",8024,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-01939
5,B002-01939-00002,피부타입:모든피부용 향계열:기타향 주요제품특징:촉촉함(수분공급) 용기형태:펌프형 용량:200ml(g) :1개 200ml,8025,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-01939
6,B002-01939-00003,피부타입:모든피부용 향계열:기타향 주요제품특징:촉촉함(수분공급) 용량:110ml(g) :1개 110ml,8026,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-01939
7,B002-01526-00006,"피부타입:모든피부용 향계열:과일향 주요제품특징:촉촉함(수분공급) 용기형태:펌프형 용량:354ml(g) :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 용기형태:튜브형 용량:50ml 50ml",6033,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-01526
8,B002-01526-00007,"피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 세부제품특징:발림성 세부제품특징:영양공급 용기형태:튜브형 용량:50ml(g) :3개, 피부타입:모든피부용 용기형태:펌프형 용량:354ml(g) :3개, 피부타입:모든피부용 향계열:기타향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:영양공급 용량:354ml(g) :1개, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 세부제품특징:발림성 세부제품특징:영양공급 용기형태:튜브형 용량:50ml(g) :1개, 피부타입:모든피부용 향계열:과일향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 세부제품특징:발림성 세부제품특징:영양공급 용기형태:튜브형 용량:50ml(g) :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 용기형태:튜브형 용량:50ml 50ml",6034,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-01526
9,B002-00067-00001,"피부타입:모든피부용 향계열:기타향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:영양공급 세부제품특징:윤기부여 세부제품특징:흡수력 용기형태:펌프형 용량:450ml(g) :1개, 피부타입:모든피부용 향계열:머스크향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:피부탄력 세부제품특징:영양공급 세부제품특징:흡수력 용기형태:펌프형 용량:500ml(g) :1개, 피부타입:모든피부용 향계열:머스크향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 용기형태:펌프형 용량:1000ml(g) :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 세부제품특징:영양공급 용기형태:펌프형 용량:200ml :1개, 향계열:플로럴향 향계열:머스크향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:피부탄력 세부제품특징:영양공급 세부제품특징:윤기부여 용기형태:펌프형 용량:450ml(g) :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 세부제품특징:피부탄력 용기형태:펌프형 용량:200ml :1개, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:피부탄력 세부제품특징:영양공급 세부제품특징:흡수력 용기형태:펌프형 용량:300ml(g) 450ml",144,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00067
