,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-03334-00002,"최소연령:기타 종류:육수 알레르기 유발성분:유발성분없음 :1개, 최소연령:기타 종류:육수 알레르기 유발성분:유발성분없음 :1개 10g x 10개입",14107,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-03334
1,B002-03334-00003,최소연령:기타 종류:육수 알레르기 유발성분:유발성분없음 :1개 10g x 10개입,14108,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-03334
2,B002-02453-00002,"최소연령:기타 종류:아기김,김자반 포장형태:기타 단계:단계없음 알레르기 유발성분:유발성분없음 보관방법:실온보관 1.5g x 10봉",10587,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-02453
3,B002-00287-00009,"최소연령:기타 종류:아기국 포장형태:파우치 단계:단계없음 알레르기 유발성분:난류(계란) 알레르기 유발성분:우유 알레르기 유발성분:밀 알레르기 유발성분:대두 알레르기 유발성분:닭고기 보관방법:실온보관 :1개, 최소연령:기타 종류:아기반찬 포장형태:파우치 알레르기 유발성분:밀 알레르기 유발성분:대두 알레르기 유발성분:닭고기 보관방법:실온보관 :1개 200g",1159,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-00287
4,B002-00287-00010,"최소연령:6개월 종류:쌀가루 알레르기 유발성분:유발성분없음 보관방법:실온보관 :1개, 최소연령:7개월 종류:쌀가루 알레르기 유발성분:유발성분없음 보관방법:실온보관 :1개 1 200g",1160,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-00287
5,B002-00287-00011,최소연령:4개월 종류:쌀가루 알레르기 유발성분:유발성분없음 보관방법:실온보관 :1개 120g,1161,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-00287
6,B002-00287-00012,"최소연령:기타 종류:덮밥소스 포장형태:파우치 알레르기 유발성분:밀 알레르기 유발성분:대두 알레르기 유발성분:돼지고기 알레르기 유발성분:쇠고기 보관방법:실온보관 :1개, 최소연령:기타 종류:덮밥소스 포장형태:파우치 알레르기 유발성분:밀 알레르기 유발성분:대두 알레르기 유발성분:돼지고기 알레르기 유발성분:쇠고기 보관방법:실온보관 :1개, 최소연령:기타 종류:덮밥소스 포장형태:파우치 알레르기 유발성분:밀 알레르기 유발성분:대두 알레르기 유발성분:돼지고기 알레르기 유발성분:쇠고기 보관방법:실온보관 :1개, 최소연령:기타 종류:덮밥소스 포장형태:파우치 단계:단계없음 알레르기 유발성분:우유 알레르기 유발성분:대두 보관방법:실온보관 :1개, 최소연령:기타 종류:아기간장 알레르기 유발성분:밀 알레르기 유발성분:대두 보관방법:실온보관 :1개 200g",1162,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-00287
7,B002-00287-00014,최소연령:기타 종류:아기간장 알레르기 유발성분:밀 알레르기 유발성분:대두 보관방법:실온보관 :1개 150ml,1164,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-00287
8,B002-00287-00015,"최소연령:기타 종류:아기김,김자반 포장형태:기타 알레르기 유발성분:유발성분없음 보관방법:실온보관 1.5g x 10봉",1165,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-00287
9,B002-00287-00016,"최소연령:기타 종류:아기김,김자반 포장형태:파우치 알레르기 유발성분:밀 알레르기 유발성분:대두 알레르기 유발성분:새우 보관방법:실온보관 :1개, 최소연령:기타 종류:아기김,김자반 포장형태:기타 알레르기 유발성분:밀 알레르기 유발성분:대두 보관방법:실온보관 :1개, 포장형태:파우치 보관방법:실온보관, 최소연령:기타 포장형태:기타 단계:1단계 알레르기 유발성분:밀 알레르기 유발성분:대두 보관방법:실온보관 25g",1166,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-00287
