,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-01206-00001,종류:유아얼룩제거제 형태:스프레이형 구성:본품 용량:500ml :1개 500g,5004,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-01206
1,B002-02903-00001,형태:액상형 구성:본품 용량:8000ml(g) :1개 8L,12211,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02903
2,B002-02903-00002,형태:액상형 구성:리필 용량:2000ml(g) :1개 2L,12212,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02903
3,B002-02903-00003,"형태:액상형 구성:리필 용량:2000ml(g) :1개, 구성:본품 용량:2200ml(g) :1개, 형태:액상형 구성:본품 용량:2700ml(g) :1개, 형태:액상형 구성:본품 용량:4500ml(g) :1개 2L",12213,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02903
4,B002-02903-00004,"세탁기유형:일반,드럼겸용 형태:시트형 구성:본품 :1개, 형태:액상형 구성:본품 용량:2700ml(g) :1개, 형태:액상형 구성:리필 용량:2600ml(g) :1개, 형태:액상형 구성:리필 용량:2000ml(g) :1개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:본품 용량:2200ml(g) :1개 30매",12214,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02903
5,B002-02903-00005,"형태:시트형 구성:본품 :1개, 형태:시트형 구성:본품 용량:720g :1개, 세탁기유형:일반,드럼겸용 형태:시트형 구성:본품 :1개, 형태:시트형 구성:본품 :1개, 형태:시트형 구성:본품 :2개, 세탁기유형:일반,드럼겸용 형태:시트형 120매",12215,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02903
6,B002-02903-00006,"세탁기유형:일반,드럼겸용 형태:액상형 구성:본품 용량:2200ml(g) :1개, 형태:액상형 구성:본품 용량:8000ml(g) :1개, 형태:시트형 구성:본품 용량:720g :1개, 세탁기유형:일반,드럼겸용 형태:액상형 구성:본품 용량:2200ml(g) 특징:중성세제 :1개, 형태:액상형 구성:본품 용량:2700ml(g) :1개, 형태:액상형 구성:리필 용량:2000ml(g) :1개, 세탁기유형:일반,드럼겸용 형태:액상형 구성:리필 용량:2000ml(g) :1개, 형태:액상형 구성:리필 용량:2000ml(g) :1개, 세탁기유형:일반,드럼겸용 형태:액상형 구성:본품 용량:2200ml(g) :1개, 형태:액상형 구성:본품 용량:2700ml(g) :1개, 형태:시트형 구성:본품 :1개, 구성:본품 용량:2200ml(g) :1개, 세탁기유형:일반,드럼겸용 형태:액상형 구성:리필 용량:1000ml(g) :1개, 세탁기유형:일반,드럼겸용 형태:액상형 구성:본품 용량:2200ml(g) :1개, 형태:액상형 구성:리필 용량:2000ml(g) :1개, 세탁기유형:일반,드럼겸용 형태:시트형 구성:본품 :1개, 세탁기유형:일반,드럼겸용 형태:액상형 구성:리필 용량:2000ml(g) :1개, 형태:액상형 구성:리필 용량:2000ml(g) :1개, 세탁기유형:일반,드럼겸용 형태:액상형 구성:리필 용량:1000ml(g) 특징:실내건조 :1개, 형태:액상형 구성:본품 용량:2700ml(g) :1개, 형태:액상형 구성:리필 용량:2600ml(g) :1개, 형태:시트형 구성:본품 :1개, 형태:액상형 구성:본품 용량:2700ml(g) :1개, 형태:액상형 구성:본품 용량:2200ml(g) :1개, 형태:액상형 구성:본품 용량:2.2L :1개, 형태:액상형 구성:리필 용량:2600ml(g) :1개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:본품 용량:2200ml(g) :1개, 형태:시트형 구성:본품 :2개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:본품 용량:2700ml(g) 특징:고농축 :1개, 사용부위:페이스용 피부타입:모든피부용 사용시간:낮 사용시간:밤 주요제품특징:촉촉함(수분공급) 주요제품특징:트러블케어 주요제품특징:저자극 세부제품특징:각질케어 세부제품특징:상쾌함 세부제품특징:흡수력 세부제품특징:피지케어 세부제품특징:피부탄력 세부제품특징:모공케어 세부제품특징:피부진정 세부제품특징:피부결정돈 세부제품특징:유수분밸런스조절 비건인증:한국비건인증원 용기형태:뚜껑형 제품형태:액상형 용량:150ml(g) :1개, 사용부위:페이스용 피부타입:모든피부용 피부타입:건성 주요제품특징:저자극 주요제품특징:촉촉함(수분공급) 세부제품특징:모공케어 세부제품특징:피지케어 용기형태:튜브형 용량:200ml(g) :1개, 사용부위:페이스용 피부타입:모든피부용 주요제품특징:저자극 주요제품특징:세정력 주요제품특징:촉촉함(수분공급) 세부제품특징:약산성 세부제품특징:피부탄력 세부제품특징:모공케어 세부제품특징:피지케어 세부제품특징:노폐물 제거 용기형태:튜브형 제품형태:크림형 용량:330ml(g) :1개, 피부타입:지성 세트수량:2종세트 세부제품특징:피지케어 세부제품특징:모공케어 세부제품특징:피부결정돈 향 유무:유향 :기획세트, 사용부위:페이스용 피부타입:모든피부용 주요제품특징:세정력 주요제품특징:촉촉함(수분공급) 세부제품특징:모공케어 세부제품특징:각질케어 세부제품특징:피지케어 세부제품특징:노폐물 제거 용기형태:튜브형 용량:140ml(g) :1개, 사용부위:페이스용 피부타입:모든피부용 주요제품특징:세정력 세부제품특징:모공케어 세부제품특징:피지케어 세부제품특징:노폐물 제거 용기형태:튜브형 용량:150ml(g) :1개, 사용부위:페이스용 피부타입:모든피부용 주요제품특징:세정력 세부제품특징:피지케어 세부제품특징:노폐물 제거 용기형태:튜브형 용량:150ml(g) :1개, 피부타입:모든피부용 세트수량:2종세트 주요제품특징:촉촉함(수분공급) 주요제품특징:저자극 세부제품특징:각질케어 세부제품특징:상쾌함 세부제품특징:흡수력 세부제품특징:피지케어 세부제품특징:모공케어 세부제품특징:유수분밸런스조절 :단품세트, 사용부위:페이스용 피부타입:모든피부용 주요제품특징:저자극 주요제품특징:촉촉함(수분공급) 세부제품특징:모공케어 세부제품특징:각질케어 세부제품특징:피지케어 용기형태:튜브형 용량:330ml(g) :1개 3X 파워젤 액체세제 프레쉬 2.7L",12216,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02903
7,B002-01523-00002,"형태:액상형 구성:본품 용량:3000ml 용도:드럼세탁겸용 무첨가:무형광증백제 무첨가:무색소 무첨가:무표백제 무첨가:무인산염 무첨가:피부저자극 무첨가:무파라벤 :1개, 형태:액상형 구성:캡리필 용량:2200ml 용도:드럼세탁겸용 무첨가:무형광증백제 무첨가:무색소 무첨가:무표백제 무첨가:무인산염 무첨가:피부저자극 무첨가:무파라벤 :1개, 형태:액상형 구성:캡리필 용량:2200ml 용도:드럼세탁겸용 무첨가:무색소 무첨가:무표백제 무첨가:무인산염 무첨가:피부저자극 무첨가:무파라벤 :1개, 형태:액상형 구성:본품 용량:1500ml 용도:드럼세탁겸용 무첨가:무색소 무첨가:무표백제 무첨가:무인산염 무첨가:피부저자극 무첨가:무파라벤 :1개 3L",5986,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-01523
8,B002-02401-00001,형태:가루형 구성:리필 용량:10kg :1개 9kg,10324,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02401
9,B002-02280-00001,"형태:시트형 구성:본품 :1개, 형태:시트형 구성:본품 용량:370ml(g) :1개, 형태:시트형 구성:본품 :1개, 형태:시트형 구성:본품 :1개, 형태:시트형 구성:본품 :1개, 형태:시트형 구성:본품 용량:205ml(g) :1개 20매",9719,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02280
10,B002-02280-00002,"형태:시트형 구성:본품 :1개, 형태:시트형 구성:본품 용량:205ml(g) :1개 36매",9720,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02280
11,B002-02280-00003,형태:시트형 구성:본품 용량:370ml(g) :1개 36매,9721,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02280
12,B002-02280-00006,"세탁기유형:드럼세탁용 형태:액상형 구성:본품 용량:3000ml(g) 성분:무형광증백제 :1개, 세탁기유형:드럼세탁용 형태:액상형 구성:본품 용량:3000ml(g) 성분:무형광증백제 :1개, 형태:액상형 구성:리필 용량:2000ml(g) :1개, 형태:액상형 구성:본품 용량:3000ml(g) :1개, 형태:액상형 구성:리필 :1개, 세탁기유형:일반세탁용 형태:액상형 구성:리필 용량:2000ml(g) 성분:무형광증백제 :1개, 형태:액상형 구성:본품 용량:3000ml(g) :1개, 세탁기유형:일반세탁용 형태:액상형 구성:본품 용량:4700ml(g) 성분:무형광증백제 :1개, 형태:액상형 구성:리필 :2개 3L",9724,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02280
13,B002-02280-00007,"세탁기유형:일반세탁용 형태:액상형 구성:리필 용량:2000ml(g) 성분:무형광증백제 :1개, 형태:액상형 구성:본품 용량:3000ml(g) :1개, 세탁기유형:일반세탁용 형태:액상형 구성:본품 용량:4700ml(g) 성분:무형광증백제 :1개, 세탁기유형:드럼세탁용 형태:액상형 구성:본품 용량:3000ml(g) 성분:무형광증백제 :1개, 세탁기유형:드럼세탁용 형태:액상형 구성:본품 용량:3000ml(g) 성분:무형광증백제 :1개, 형태:액상형 구성:리필 용량:2000ml(g) :1개, 형태:액상형 구성:본품 용량:3000ml(g) :1개, 형태:액상형 구성:리필 :1개, 형태:액상형 구성:리필 :2개 3L",9725,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02280
14,B002-02280-00008,"형태:액상형 구성:리필 용량:2000ml(g) :1개, 형태:액상형 구성:리필 :1개 2L",9726,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02280
15,B002-02280-00009,"형태:액상형 구성:리필 용량:2000ml(g) :1개, 형태:액상형 구성:리필 :1개, 세탁기유형:일반세탁용 형태:액상형 구성:리필 용량:2000ml(g) 성분:무형광증백제 :1개 2L",9727,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02280
16,B002-02280-00010,"세탁기유형:일반세탁용 형태:액상형 구성:리필 용량:2000ml(g) 성분:무형광증백제 :1개, 세탁기유형:일반세탁용 형태:액상형 구성:본품 용량:4700ml(g) 성분:무형광증백제 :1개, 세탁기유형:드럼세탁용 형태:액상형 구성:본품 용량:3000ml(g) 성분:무형광증백제 :1개, 형태:액상형 구성:리필 용량:2000ml(g) :1개, 형태:액상형 구성:리필 :1개 3L",9728,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02280
17,B002-02280-00011,"세탁기유형:일반세탁용 형태:액상형 구성:리필 용량:2000ml(g) 성분:무형광증백제 :1개, 형태:액상형 구성:리필 용량:2000ml(g) :1개, 형태:액상형 구성:리필 :1개 2L",9729,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02280
18,B002-02280-00012,"형태:가루형 구성:본품 용량:7000ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:본품 용량:2400ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:본품 2.4L",9730,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02280
