,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-02846-00015,"종류:우유 최소연령:12개월 특징:멸균제품 단계별:1단계 기능:성장발육 기능:칼슘강화 용량:200ml 열량:130kcal 포장형태:페트병 요구르트 섭취방법:마시는타입 보관방법:실온보관 사용연령:12개월부터 :6개, 종류:우유 최소연령:24개월 특징:멸균제품 단계별:2단계 기능:소화촉진 기능:두뇌발달 기능:시력발달 용량:200ml 열량:130kcal 포장형태:페트병 요구르트 섭취방법:마시는타입 보관방법:실온보관 사용연령:24개월부터 :48개 1단계 200ml",11994,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-02846
1,B002-03511-00001,최소연령:기타 :1개 12g,14802,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03511
2,B002-03511-00002,"최소연령:기타 :1개, 최소연령:기타 인증:HACCP인증 인증:유기가공식품 무첨가:밀가루 무첨가:기름 무첨가:설탕 무첨가:소금 무첨가:방부제 무첨가:합성감미료 종류:쌀과자,떡벙 :1개, 최소연령:기타 :1개 30g",14803,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03511
3,B002-02109-00002,최소연령:기타 :1개 18T,8888,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-02109
4,B002-00755-00001,"최소연령:기타 인증:HACCP인증 무첨가:밀가루 무첨가:설탕 무첨가:소금 무첨가:방부제 무첨가:합성착색료 무첨가:합성향료 종류:쌀과자,떡벙 :1개, 최소연령:기타 인증:HACCP인증 무첨가:밀가루 무첨가:설탕 무첨가:소금 무첨가:방부제 무첨가:합성착색료 무첨가:합성향료 종류:쌀과자,떡벙 :1개, 최소연령:기타 :1개, 최소연령:기타 인증:HACCP인증 무첨가:밀가루 무첨가:설탕 무첨가:소금 무첨가:방부제 무첨가:합성착색료 무첨가:합성향료 종류:쌀과자,떡벙 :1개 30g",3186,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00755
5,B002-00287-00001,"최소연령:기타 :1개, 최소연령:기타 :1개, 인증:HACCP인증 무첨가:합성착색료 무첨가:합성향료 무첨가:합성감미료 종류:쌀과자,떡벙 :1개 3종",1151,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00287
6,B002-00287-00002,최소연령:기타 :1개 23g,1152,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00287
7,B002-00287-00003,"최소연령:기타 종류:아기차 특징:저온살균 용량:100ml 포장형태:파우치 인증:HACCP인증 :20개, 최소연령:기타 종류:아기차 특징:저온살균 용량:120ml 포장형태:파우치 :20개 100ml",1153,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00287
8,B002-00287-00004,"최소연령:기타 종류:아기차 특징:유기농 용량:120ml 포장형태:파우치 인증:HACCP인증 인증:유기가공식품 :10개, 최소연령:기타 종류:아기차 특징:유기농 용량:54g 포장형태:티백 인증:유기가공식품 :1개, 최소연령:기타 종류:아기차 특징:유기농 용량:200ml 포장형태:페트병 인증:HACCP인증 인증:유기가공식품 :24개 3g x 18티백",1154,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00287
9,B002-00287-00005,"최소연령:기타 종류:아기차 특징:유기농 용량:120ml 포장형태:파우치 인증:HACCP인증 인증:유기가공식품 :10개, 최소연령:기타 종류:아기차 특징:유기농 용량:200ml 포장형태:페트병 인증:HACCP인증 인증:유기가공식품 :24개, 최소연령:기타 종류:아기차 특징:유기농 용량:54g 포장형태:티백 인증:유기가공식품 :1개 120ml",1155,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00287
10,B002-00287-00006,"최소연령:기타 :1개, 최소연령:기타 인증:HACCP인증 종류:쌀과자,떡벙 :1개, 최소연령:기타 :1개, 최소연령:기타 인증:HACCP인증 무첨가:기름 무첨가:설탕 무첨가:소금 무첨가:팽창제 무첨가:합성착색료 무첨가:합성향료 종류:쌀과자,떡벙 :1개 30g",1156,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00287
11,B002-00287-00007,"무첨가:합성착색료 무첨가:합성향료 무첨가:합성감미료 종류:쌀과자,떡벙 :1개, 최소연령:기타 :1개, 최소연령:기타 :1개, 최소연령:기타 인증:HACCP인증 종류:쌀과자,떡벙 :1개, 최소연령:기타 인증:HACCP인증 무첨가:기름 무첨가:설탕 무첨가:소금 무첨가:팽창제 무첨가:합성착색료 무첨가:합성향료 종류:쌀과자,떡벙 :1개, 무첨가:밀가루 무첨가:설탕 무첨가:소금 무첨가:합성향료 종류:쌀과자,떡벙 :1개, 무첨가:밀가루 무첨가:설탕 무첨가:소금 무첨가:합성향료 종류:쌀과자,떡벙 :1개 25g",1157,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00287
12,B002-02057-00003,종류:우유 최소연령:기타 특징:유기농 기능:성장발육 :24개 120ml,8634,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-02057
13,B002-00409-00002,종류:우유 최소연령:기타 용량:140ml 열량:90kcal 인증:HACCP인증 포장형태:팩 요구르트 섭취방법:마시는타입 :24개 140ml,1584,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00409
14,B002-01915-00033,최소연령:기타 종류:아기주스 특징:무첨가 용량:100ml 포장형태:파우치 인증:HACCP인증 인증:어린이기호식품 무첨가:무합성착향료 무첨가:무합성착색료 :30개 100ml x 30개입,7981,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-01915
15,B002-02938-00001,최소연령:기타 종류:아기차 특징:무첨가 용량:22.5g 포장형태:티백 :1개 1.5g x 15티백,12469,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-02938
16,B002-02938-00002,최소연령:기타 :1개 30g,12470,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-02938
17,B002-03463-00001,"최소연령:기타 종류:아기주스 특징:초고온살균 용량:100ml(g) :20개, 종류:아기주스 용량:80ml(g) 포장형태:파우치 인증:HACCP인증 무첨가:무설탕 무첨가:무합성보존료 무첨가:무합성첨가물 :40개 80ml",14670,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03463
18,B002-03463-00003,"최소연령:기타 종류:아기주스 특징:초고온살균 용량:100ml(g) :20개, 종류:아기주스 용량:80ml(g) 포장형태:파우치 인증:HACCP인증 무첨가:무설탕 무첨가:무합성보존료 무첨가:무합성첨가물 :40개 100ml",14671,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03463
19,B002-03463-00004,최소연령:기타 종류:아기차 특징:유기농 용량:100ml 포장형태:파우치 인증:HACCP인증 :10개 100ml,14672,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03463
20,B002-03463-00006,"최소연령:기타 인증:HACCP인증 인증:유기가공식품 무첨가:설탕 무첨가:소금 무첨가:팽창제 무첨가:합성착색료 무첨가:합성향료 종류:쌀과자,떡벙 :1개 30g",14674,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03463
21,B002-03463-00007,최소연령:기타 종류:아기차 특징:유기농 용량:200ml 포장형태:페트병 인증:HACCP인증 인증:유기가공식품 :24개 200ml,14675,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03463
22,B002-01351-00001,"최소연령:24개월 단계별:3단계 기능:소화촉진 기능:두뇌발달 기능:성장발육 기능:성장기용 조제식 특징:DHA함유 용량:190ml 열량:125kcal 주재료:대두(국산) 인증:HACCP인증 대두액함량:73% 원재료:대두(국산) 사용연령:24~36개월 :10개, 최소연령:12개월 단계별:2단계 기능:소화촉진 기능:두뇌발달 기능:성장발육 기능:성장기용 조제식 특징:DHA함유 용량:190ml 열량:135kcal 주재료:대두(국산) 인증:HACCP인증 대두액함량:80% 원재료:대두(국산) 사용연령:첫돌~24개월 :10개 2단계 190ml",5524,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-01351
23,B002-01351-00002,"최소연령:12개월 단계별:2단계 기능:소화촉진 기능:두뇌발달 기능:성장발육 기능:성장기용 조제식 특징:DHA함유 용량:190ml 열량:135kcal 주재료:대두(수입산) 인증:HACCP인증 대두액함량:80% 원재료:대두(수입산) 사용연령:첫돌~24개월 :16개, 최소연령:24개월 단계별:3단계 기능:소화촉진 기능:두뇌발달 기능:성장발육 기능:성장기용 조제식 특징:DHA함유 용량:190ml 열량:120kcal 주재료:대두(수입산) 인증:HACCP인증 대두액함량:73% 원재료:대두(수입산) 사용연령:24~36개월 :16개, 최소연령:12개월 단계별:2단계 기능:소화촉진 기능:두뇌발달 기능:성장발육 기능:성장기용 조제식 특징:DHA함유 용량:190ml 열량:135kcal 주재료:대두(국산) 인증:HACCP인증 대두액함량:80% 원재료:대두(국산) 사용연령:첫돌~24개월 :10개, 최소연령:24개월 단계별:3단계 기능:소화촉진 기능:두뇌발달 기능:성장발육 기능:성장기용 조제식 특징:DHA함유 용량:190ml 열량:125kcal 주재료:대두(국산) 인증:HACCP인증 대두액함량:73% 원재료:대두(국산) 사용연령:24~36개월 :10개, 최소연령:6개월 단계별:1단계 기능:소화촉진 기능:두뇌발달 기능:성장발육 기능:성장기용 조제식 특징:DHA함유 용량:190ml 열량:128kcal 주재료:대두(수입산) 인증:HACCP인증 대두액함량:65% 원재료:대두(수입산) 사용연령:6개월~첫돌 :16개 2단계 190ml",5525,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-01351
24,B002-03168-00001,"중량:419g :1개, 중량:240g :1개 349g",13312,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03168
25,B002-00029-00001,"최소연령:기타 인증:HACCP인증 무첨가:설탕 무첨가:소금 무첨가:합성착색료 종류:쌀과자,떡벙 :1개, 최소연령:기타 인증:유기가공식품 종류:쌀과자,떡벙 :1개 21g",58,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00029
26,B002-01739-00009,"최소연령:기타 종류:아기주스 특징:무첨가 용량:40ml 포장형태:파우치 인증:HACCP인증 인증:어린이기호식품 무첨가:무합성보존료 무첨가:무합성착색료 :30개, 최소연령:기타 종류:아기주스 특징:유기농 용량:70ml 포장형태:파우치 인증:HACCP인증 인증:유기가공식품 인증:어린이기호식품 무첨가:무합성감미료 무첨가:무합성착향료 무첨가:무합성착색료 :20개 40ml",7099,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-01739
