,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-01526-00001,"형태:액상형 구성:리필 용도:식기 용도:조리기구 :1개, 형태:액상형 구성:리필 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 용량:1000ml 성분:무CMIT,MIT 향:자몽,오렌지 :1개, 형태:액상형 구성:리필 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 용량:1000ml 성분:무CMIT,MIT 향:허브,바질 :1개, 형태:액상형 구성:본품 용도:식기 용도:조리기구 :1개, 형태:액상형 구성:본품 용도:식기 용도:조리기구 :1개, 형태:액상형 구성:본품 용도:식기 용도:조리기구 :1개, 형태:액상형 구성:리필 등급:2종 용도:식기 용도:조리기구 :1개 532ml",6029,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-01526
1,B002-01526-00002,"형태:액상형 구성:리필 용도:식기 용도:조리기구 :1개, 형태:액상형 구성:리필 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 용량:1000ml 성분:무CMIT,MIT 향:자몽,오렌지 :1개, 형태:액상형 구성:리필 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 용량:1000ml 성분:무CMIT,MIT 향:허브,바질 :1개, 형태:액상형 구성:리필 등급:2종 용도:식기 용도:조리기구 :1개 1L",6030,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-01526
2,B002-03268-00001,"형태:액상형 구성:리필 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 용량:1000ml :3개, 형태:액상형 구성:본품 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 용량:725ml 향:곡물 :1개, 형태:액상형 구성:본품 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 :1개, 형태:액상형 구성:리필 용도:식기 용도:과일 용도:야채 용도:조리기구 :1개 1L",13655,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-03268
3,B002-03268-00003,형태:액상형 구성:본품 용도:식기 용도:과일 용도:야채 용도:조리기구 :1개 400ml,13657,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-03268
4,B002-03268-00004,구성:본품 형태:시트형 :1개 55개,13658,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-03268
5,B002-03268-00005,"형태:액상형 구성:리필 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 용량:1000ml :3개, 형태:액상형 구성:리필 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 용량:1000ml :1개, 형태:액상형 구성:리필 용도:식기 용도:과일 용도:야채 용도:조리기구 :1개, 형태:액상형 구성:리필 등급:1종 용도:식기 용도:과일 용도:야채 용량:580ml :1개 580ml",13659,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-03268
6,B002-03268-00006,"형태:액상형 구성:리필 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 용량:1000ml :1개, 형태:액상형 구성:본품 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 :1개, 형태:액상형 구성:본품 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 용량:725ml :1개, 형태:액상형 구성:리필 등급:1종 용도:식기 용도:과일 용도:야채 용량:580ml :1개 1L",13660,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-03268
7,B002-01315-00005,"형태:스프레이형 구성:본품 등급:2종 용도:식기 용도:조리기구 용량:500ml 성분:무파라벤 향:레몬,라임 :1개, 형태:액상형 구성:본품 등급:2종 용도:식기 용도:조리기구 용량:500ml :1개, 형태:액상형 구성:본품 용량:1200ml 500ml",5417,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-01315
8,B002-01315-00006,"구성:본품 형태:젤형 등급:2종 용량:1000ml(g) :1개, 구성:본품 형태:액상형 용량:500ml(g) :1개, 구성:본품 형태:가루형 등급:2종 용량:450ml(g) :1개 450g",5418,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-01315
9,B002-01315-00007,"구성:본품 형태:젤형 등급:2종 용량:1000ml(g) :1개, 구성:본품 형태:액상형 용량:500ml(g) :1개 1L",5419,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-01315
