,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-00811-00002,"구성:본품 형태:스프레이형 용량:450ml(g) :1개, 구성:본품 형태:스프레이형 용량:750ml(g) :1개, 구성:본품 형태:액상형 :1개 450ml",3488,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00811
1,B002-00811-00003,"구성:본품 형태:젤형 용량:120ml(g) :1개, 구성:본품 형태:스프레이형 용량:750ml(g) :1개, 구성:리필 형태:스프레이형 용량:1000ml(g) :1개, 구성:본품 형태:젤형 :1개, 구성:본품 :1개, 구성:본품 :1개, 구성:본품 형태:액상형 :1개 900ml",3489,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00811
2,B002-00811-00004,"구성:본품 형태:젤형 용량:120ml(g) :1개, 구성:본품 :1개 120ml",3490,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00811
3,B002-00811-00005,"구성:본품 형태:스프레이형 용량:750ml(g) :1개, 구성:리필 형태:스프레이형 용량:1000ml(g) :1개, 구성:본품 :1개, 구성:본품 형태:젤형 용량:120ml(g) :1개, 구성:본품 형태:젤형 :1개, 구성:본품 :1개, 구성:본품 형태:액상형 :1개 500ml",3491,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00811
4,B002-00811-00007,구성:리필 형태:스프레이형 용량:1000ml(g) :1개 1L,3493,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00811
5,B002-00811-00008,"구성:본품 형태:스프레이형 용량:750ml(g) :1개, 구성:본품 형태:액상형 :1개 500ml",3494,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00811
6,B002-00244-00006,"구성:본품 형태:스프레이형 용량:750ml(g) :1개, 구성:본품 형태:젤형 :1개 300ml",850,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00244
7,B002-00244-00007,구성:본품 형태:스프레이형 용량:750ml(g) :1개 750ml,851,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00244
8,B002-03655-00001,"구성:본품 형태:스프레이형 용량:600ml(g) :1개, 구성:본품 형태:젤형 용량:120ml(g) :1개, 구성:본품 형태:스프레이형 용량:500ml(g) :1개, 구성:본품 형태:액상형 :2개 500ml",15308,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03655
9,B002-03655-00002,구성:본품 형태:젤형 용량:120ml(g) :1개 120ml,15309,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03655
10,B002-03013-00001,"구성:본품 형태:스프레이형 용량:500ml(g) :1개, 구성:본품 형태:스프레이형 용량:1020ml(g) :1개, 구성:본품 형태:액상형 :1개, 구성:본품 형태:액상형 :1개, 구성:본품 형태:액상형 :1개 500ml",12764,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03013
11,B002-02209-00002,"구성:본품 형태:액상형 :1개, 구성:본품 형태:젤형 용량:150ml(g) :1개, 구성:본품 형태:스프레이형 :1개 150g",9263,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-02209
12,B002-03307-00003,구성:본품 형태:액상형 :1개 400g,13895,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03307
13,B002-00989-00001,"구성:본품 형태:스프레이형 용량:500ml(g) :1개, 구성:본품 형태:액상형 :1개, 형태:액상형 :1개 500ml",4218,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00989
14,B002-00989-00002,"구성:본품 형태:액상형 :1개, 구성:본품 형태:액상형 :1개 500ml",4219,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00989
15,B002-02775-00001,구성:본품 형태:액상형 :1개 500ml,11752,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-02775
16,B002-03410-00001,"구성:본품 형태:액상형 :1개, 구성:본품 형태:스프레이형 용량:470ml(g) :1개, 구성:본품 형태:액상형 :1개 470ml",14392,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03410
17,B002-03405-00001,"구성:본품 형태:액상형 용량:200ml(g) :1개, 구성:본품 형태:가루형 용량:640ml(g) :1개 200ml",14360,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03405
18,B002-02888-00001,구성:본품 형태:젤형 :1개 250ml,12166,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-02888
19,B002-01018-00001,구성:본품 형태:액상형 :1개 500ml,4275,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-01018
20,B002-03774-00001,"구성:본품 형태:스프레이형 용량:750ml(g) :1개, 구성:본품 용량:1575ml(g) :1개 750ml",15728,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03774
