,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-00676-00001,"사용횟수:일회용 재질:스테인리스스틸, 사용횟수:일회용 재질:스테인리스스틸, 사용횟수:일회용 재질:스테인리스스틸 1박스 총 12롤",2734,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00676
1,B002-00915-00001,사용횟수:다회용 재질:합성수지 재질:연마석 재질:부직포 150x230mm AL-345,4050,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00915
2,B002-01269-00001,사용횟수:일회용 재질:폴리프로필렌 100매,5262,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-01269
3,B002-01269-00002,사용횟수:일회용 재질:폴리프로필렌 60매 x 1롤,5263,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-01269
4,B002-03223-00001,"사용횟수재질:다회용, 사용횟수재질:다회용, 사용횟수재질:다회용, 등급용도용도용도용도용량:1종, 사용횟수재질:다회용, 사용횟수재질:다회용, 구성등급용도용도용도용도용량:본품, 재질:기타, 사용횟수재질재질재질:다회용, 사용횟수재질:다회용, 사용횟수재질재질재질:다회용, 사용횟수재질재질:일회용, 사용횟수재질:다회용, 사용횟수재질:다회용, 재질재질:삼베 3개입 x 3팩",13497,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-03223
5,B002-03345-00001,"사용횟수:다회용 재질:면 재질:셀룰로오스, 사용횟수:다회용, 사용횟수:다회용, 사용횟수:다회용 10개 2개입x5",14149,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-03345
6,B002-03345-00002,"사용횟수:다회용, 사용횟수:다회용 재질:면 재질:셀룰로오스, 사용횟수:다회용, 사용횟수:다회용 ",14150,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-03345
7,B002-00900-00001,"사용횟수:다회용 재질:기타, 사용횟수:다회용 재질:기타 ",3973,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00900
8,B002-00908-00002,사용횟수:다회용 ,4035,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00908
9,B002-00416-00001,사용횟수:다회용 재질:부직포 4개입,1598,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00416
10,B002-01001-00001,사용횟수:다회용 ,4247,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-01001
11,B002-01545-00008,사용횟수:다회용 재질:합성수지 재질:연마석 재질:부직포 96 수세미,6134,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-01545
12,B002-00259-00003,사용횟수:다회용 재질:폴리프로필렌 재질:폴리에스테르 ,947,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00259
13,B002-00259-00004,사용횟수:다회용 6개 1팩,948,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00259
14,B002-01901-00001,사용횟수:다회용 1개,7820,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-01901
15,B002-01545-00032,사용횟수:다회용 1입,6157,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-01545
16,B002-03725-00010,"사용횟수재질:다회용, 사용횟수재질:다회용, 재질:스테인리스스틸, 사용횟수재질:다회용 3개",15542,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-03725
