,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-01436-00001,"형태:액체형 고정방식:비치형 :1개, 형태:액체형 고정방식:비치형 :1개, 형태:액체형 고정방식:비치형 :1개, 형태:액체형 고정방식:비치형 :1개, 형태:액체형 고정방식:비치형 :1개, 형태:액체형 고정방식:비치형 :1개, 형태:액체형 고정방식:비치형 :2개, 형태:액체형 고정방식:비치형, 형태:액체형 고정방식:비치형 :1개, 형태:액체형 고정방식:비치형 :1개, 형태:액체형 고정방식:비치형 :1개 105ml",5752,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-01436
1,B002-01436-00002,형태:액체형 고정방식:비치형 :1개 110ml,5753,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-01436
2,B002-01436-00003,형태:액체형 고정방식:비치형 :1개 100ml,5754,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-01436
3,B002-01436-00004,"형태:액체형 고정방식:선바이저클립 :1개, 형태:액체형 고정방식:선바이저클립 :1개, 형태:액체형 고정방식:선바이저클립 :1개, 형태:액체형 고정방식:선바이저클립 :1개, 형태:액체형 고정방식:선바이저클립 ",5755,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-01436
4,B002-00722-00002,"형태:액체형 :1개, 형태:액체형 :1개 6g",3031,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-00722
5,B002-00722-00003,"형태:액체형 :1개, 형태:액체형 :1개 ",3032,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-00722
6,B002-00722-00004,형태:액체형 :1개 300ml,3033,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-00722
7,B002-00722-00006,"구성:리필 :1개, 구성:리필 용량:1.3L :1개, 구성:리필 용량:1.3L :1개 ",3035,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-00722
8,B002-01156-00022,형태:고체형 고정방식:비치형 :1개 360 2세대 + 리필 1,4848,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-01156
9,B002-00232-00001,"형태:액체형 고정방식:송풍구클립, 형태:액체형 고정방식:송풍구클립 ",830,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-00232
10,B002-02456-00001,"형태고정방식:석고형, 형태:고체형 고정방식:송풍구클립 :1개, 형태:고체형 고정방식:송풍구클립 :1개, 형태:고체형 고정방식:송풍구클립 :1개, 형태:고체형 고정방식:송풍구클립 :1개, 형태:고체형 고정방식:송풍구클립 :1개 ",10678,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-02456
11,B002-02301-00001,형태:종이형 고정방식:걸이형 :1개 ,9878,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-02301
12,B002-00651-00004,"형태:액체형 고정방식:송풍구클립 :1개, 형태:종이형 고정방식:걸이형 :1개, 형태:액체형 고정방식:걸이형 :1개 ",2593,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-00651
13,B002-00651-00005,"형태:액체형 고정방식:송풍구클립 :1개, 형태:액체형 고정방식:걸이형 :1개 ",2594,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-00651
14,B002-00214-00001,"형태:액체형 고정방식:비치형 :1개, 형태:액체형 고정방식:송풍구클립 ",787,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-00214
15,B002-03176-00001,"형태:고체형 고정방식:비치형 :1개, 고정방식:비치형 ",13336,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-03176
16,B002-02517-00001,"형태:고체형 고정방식:송풍구클립 :1개, 형태:고체형 고정방식:송풍구클립 :1개 ",10982,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-02517
17,B002-01677-00001,"구성:디퓨저 구성:리필 형태:원형 용량:2000ml, 구성:디퓨저 구성:스틱 형태:원형 용량:200ml, 구성:리필 형태:원형 용량:500ml, 구성:디퓨저 구성:스틱 형태:원형 용량:500ml, 구성:디퓨저 구성:스틱 형태:원형 용량:120ml, 구성:디퓨저 구성:스틱 형태:원형 용량:360ml 200ml",6812,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-01677
18,B002-01677-00002,"구성:디퓨저 구성:리필 형태:원형 용량:2000ml, 구성:리필 형태:원형 용량:500ml 200ml",6813,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-01677
19,B002-01677-00004,구성:디퓨저 구성:스틱 형태:원형 용량:200ml 200ml,6815,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-01677
20,B002-00357-00001,"구성:디퓨저 용량:200ml, 구성:디퓨저 구성:스틱 형태:원형 용량:200ml 200ml",1421,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-00357
21,B002-03620-00004,형태:액체형 고정방식:송풍구클립 :3개 2.2ml,15154,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-03620
22,B002-02044-00001,"구성:디퓨저 구성:스틱 구성:리필 형태:원형 용량:500ml, 구성:디퓨저 구성:스틱 형태:원형 용량:500ml 500ml",8496,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-02044
23,B002-00651-00011,형태고정방식:겔형 170g,2598,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-00651
24,B002-03176-00002,"형태:고체형 고정방식:비치형 :1개, 고정방식:비치형 42g",13337,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-03176
25,B002-01677-00008,구성:디퓨저 구성:스틱 형태:원형 용량:50ml 50ml,6817,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-01677
26,B002-01677-00009,구성:디퓨저 구성:스틱 형태:원형 용량:500ml 500ml,6818,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-01677
27,B002-01677-00013,구성:디퓨저 구성:스틱 형태:원형 용량:200ml 120ml,6820,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-01677
28,B002-01871-00015,형태고정방식:액체형 150g,7643,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-01871
29,B002-00112-00002,형태:액체형 고정방식:비치형 :1개 200ml,484,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-00112
