,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-02371-00001,제품타입사이즈:날개형 16p,10105,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-02371
1,B002-02371-00002,"제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩 20개",10106,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-02371
2,B002-01615-00001,제품타입사이즈:날개형 ,6568,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-01615
3,B002-01131-00001,제품타입사이즈:날개형 4p,4667,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-01131
4,B002-03048-00001,"사이즈:오버나이트, 사이즈:오버나이트 4입",12867,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03048
5,B002-02004-00001,제품타입사이즈:날개형 16P,8364,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-02004
6,B002-03123-00001,"제품타입사이즈:날개형, 제품타입:날개형, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:대형 :1팩 14P",13224,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03123
7,B002-03517-00001,"제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입사이즈:날개형 26p",14829,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03517
8,B002-00835-00001,제품타입:일자형 사이즈:팬티라이너 :1팩 15개,3631,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-00835
9,B002-00835-00002,"제품타입:날개형 사이즈:대형 :1팩, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:소형 :1팩, 제품타입:날개형 14매",3632,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-00835
10,B002-00835-00003,"제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩 40개입",3633,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-00835
11,B002-00835-00004,"사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입사이즈:날개형, 제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입사이즈:날개형, 제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:소형 40매",3634,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-00835
12,B002-01712-00001,"제품타입:날개형 사이즈:대형 :1팩, 제품타입:날개형 사이즈:대형 :1팩, 제품타입:날개형 사이즈:소형 :4팩, 제품타입:날개형 사이즈:대형 :1팩, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:대형 :1팩, 제품타입사이즈:날개형, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:소형 :1팩, 제품타입:날개형 사이즈:소형 :1팩, 제품타입:날개형 사이즈:대형 :1팩, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:소형 :1팩, 제품타입:날개형 14개",6987,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-01712
13,B002-01712-00002,"제품타입:날개형 사이즈:대형 :1팩, 제품타입:날개형 사이즈:대형 :1팩, 제품타입:날개형 사이즈:대형 :1팩, 제품타입:날개형 사이즈:대형 :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입사이즈:날개형, 제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입:날개형 사이즈:대형 :1팩, 사이즈:팬티라이너, 제품타입사이즈:날개형, 제품타입사이즈:날개형, 제품타입사이즈:날개형, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:소형 :1팩, 제품타입:날개형, 사이즈:특대형, 제품타입:날개형 사이즈:대형 :1팩, 사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너 :4팩, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:소형 :1팩, 제품타입:날개형 사이즈:소형 :4팩, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:중형 :1팩, 제품타입:날개형 사이즈:소형 :1팩, 제품타입:날개형 사이즈:소형 :1팩, 사이즈:중형, 제품타입:날개형, 사이즈:팬티라이너, 제품타입:날개형, 제품타입:일자형 사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너 24개",6988,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-01712
14,B002-01712-00003,"사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너 :4팩, 제품타입:일자형 사이즈:팬티라이너 :1팩, 사이즈:팬티라이너, 사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너 28개",6989,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-01712
15,B002-01712-00004,"제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩, 사이즈:팬티라이너, 제품타입사이즈:날개형, 사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너 :4팩, 제품타입사이즈:날개형, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:소형 :1팩, 제품타입:날개형 사이즈:소형 :4팩, 제품타입사이즈:날개형, 사이즈:팬티라이너, 사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너 40P",6990,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-01712
16,B002-01712-00005,"제품타입사이즈:날개형, 제품타입사이즈:날개형, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:소형 :4팩, 제품타입:날개형 사이즈:대형 :1팩, 제품타입사이즈:날개형, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:소형 :1팩, 제품타입:날개형 사이즈:대형 :1팩, 제품타입:날개형 사이즈:중형 :1팩, 제품타입:날개형 사이즈:소형 :1팩, 사이즈:중형, 제품타입:날개형 사이즈:소형 :1팩, 제품타입:날개형 16개",6991,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-01712
17,B002-01712-00006,"제품타입:날개형 사이즈:대형 :1팩, 제품타입:날개형 사이즈:대형 :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩, 사이즈:팬티라이너, 제품타입사이즈:날개형, 제품타입사이즈:날개형, 제품타입:날개형 사이즈:대형 :1팩, 사이즈:특대형, 제품타입:날개형 사이즈:대형 :1팩, 제품타입:날개형 사이즈:소형 :1팩, 제품타입:날개형 14개",6992,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-01712
