,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-00427-00001,"형태:고체형, 형태특징사용장소사용장소사용장소:고체형, 영양소 원료명(식약처고시)제품타입섭취방법섭취대상섭취횟수1일 총 섭취량제품용량:식이섬유, 식품품질인증:HACCP, 포장형태:용기형 제품용량:1개월분 섭취횟수:하루 한 번 1일 총 섭취량:1스푼 섭취방법:물과 함께 :1개, 포장형태제품용량섭취횟수1일 총 섭취량섭취방법:파우치형 2개입",1638,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-00427
1,B002-02163-00004,특징:좀벌레퇴치 10개,9131,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163
2,B002-01618-00001,용도:실내용 방식:램프 무게:2500g 전원:어댑터형 소비전력:20W 형태:걸이형 ,6574,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-01618
3,B002-02476-00001,용도:실내+실외용 방식:램프 250ml,10789,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02476
4,B002-02850-00004,형태:스프레이형 :1개 290ml,12037,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02850
5,B002-00432-00002,연령:1세 100ml,1660,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-00432
6,B002-01831-00001,가로 사이즈:335mm 주요재질(프레임):목재 335mm,7445,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-01831
7,B002-02192-00001,"제품타입섭취방법섭취대상섭취횟수1일 총 섭취량제품용량:정, 1일 총 섭취량제품용량제품타입주요 기능성(식약처인증):4정, 영양소 원료명(식약처고시)단백질섭취대상섭취방법1일 총 섭취량섭취횟수제품용량:단백질, 칼슘영양소 원료명(식약처고시)영양소 원료명(식약처고시)영양소 원료명(식약처고시)섭취대상1일 총 섭취량제품용량제품타입섭취횟수섭취방법주요 기능성(식약처인증):230x120캅셀mg, 제품타입섭취방법섭취대상섭취횟수1일 총 섭취량제품용량주요 기능성(식약처인증)제품유형:캡슐, 종류용도무게:가공소금, 제품타입섭취방법섭취대상섭취횟수1일 총 섭취량제품용량영양소 원료명(식약처고시)영양소 원료명(식약처고시)영양소 원료명(식약처고시)영양소 원료명(식약처고시)영양소 원료명(식약처고시)영양소 원료명(식약처고시)영양소 원료명(식약처고시)영양소 원료명(식약처고시)영양소 원료명(식약처고시)영양소 원료명(식약처고시)영양소 원료명(식약처고시):정, 1일 총 섭취량제품용량제품타입주요 기능성(식약처인증):4정, 구성형태용량:본품, 제품타입섭취방법섭취대상섭취횟수1일 총 섭취량제품용량주요 기능성(식약처인증)영양소 원료명(식약처고시)총 엽록소:정, 주요 기능성(식약처인증)영양소 원료명(식약처고시)홍삼농축액 함량고형분 함량1일 총 섭취량제품용량섭취횟수섭취방법섭취대상제품유형진세노사이드:면역력, 제품타입섭취방법섭취대상섭취횟수1일 총 섭취량제품용량주요 기능성(식약처인증)영양소 원료명(식약처고시):정 200g",9218,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02192
8,B002-02163-00017,특징:좀벌레퇴치 3개,9140,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163
9,B002-03764-00001,사용부위:페이스용 피부타입:모든피부용 자외선차단지수:50+ PA지수:PA+++ 주요제품특징:지속력 주요제품특징:밀착력 주요제품특징:커버력 세부제품특징:매트함 세부제품특징:자외선차단 용량:15ml(g) :본품+리필 500ml,15696,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-03764
10,B002-02882-00001,용도:휴대용 방식:램프 2B,12154,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02882
