,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-01206-00007,"형태:액상형 구성:본품 용량:3000ml 무첨가:피부저자극 :1개, 형태:액상형 구성:본품 용량:3000ml 용도:드럼세탁겸용 무첨가:고농축 무첨가:피부저자극 :1개, 형태:액상형 구성:본품 용량:3000ml 무첨가:피부저자극 :1개 3L",5010,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-01206
1,B002-02846-00011,형태:액상형 구성:캡리필 용량:2200ml 용도:드럼세탁겸용 무첨가:무형광증백제 무첨가:무색소 무첨가:무표백제 무첨가:무인산염 무첨가:피부저자극 무첨가:무파라벤 :1개 2.2L,11990,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-02846
2,B002-02846-00012,형태:액상형 구성:캡리필 용량:2200ml 용도:드럼세탁겸용 무첨가:무색소 무첨가:무표백제 무첨가:무인산염 무첨가:피부저자극 무첨가:무파라벤 :1개 2.2L,11991,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-02846
3,B002-02846-00013,형태:액상형 구성:캡리필 용량:2200ml 용도:드럼세탁겸용 무첨가:무색소 무첨가:무표백제 무첨가:무인산염 무첨가:피부저자극 무첨가:무파라벤 :1개 2.2L,11992,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-02846
4,B002-00792-00007,"무첨가:무형광증백제 무첨가:무방부제 무첨가:무중금속 무첨가:항균효과 무첨가:피부저자극 무첨가:무CMIT,MIT 무첨가:무파라벤 :1개 180g",3424,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-00792
5,B002-01627-00006,"종류:유아얼룩제거제 형태:스프레이형 구성:본품 용량:400ml 무첨가:고농축 무첨가:피부저자극 무첨가:무CMIT,MIT 무첨가:무PHMG :1개 400ml",6626,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-01627
6,B002-01627-00007,"형태:액상형 구성:캡리필 용량:1300ml 용도:드럼세탁겸용 무첨가:무형광증백제 무첨가:무방부제 무첨가:무인산염 무첨가:무중금속 무첨가:항균효과 무첨가:피부저자극 무첨가:무CMIT,MIT 무첨가:무파라벤 :1개 1.3L",6627,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-01627
7,B002-01627-00008,형태:액상형 구성:캡리필 용량:1300ml 무첨가:무중금속 :1개 1.3L,6628,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-01627
8,B002-01627-00009,"형태:액상형 구성:캡리필 용량:1300ml 용도:드럼세탁겸용 무첨가:무형광증백제 무첨가:무방부제 무첨가:무인산염 무첨가:무중금속 무첨가:항균효과 무첨가:피부저자극 :1개, 형태:액상형 구성:본품 용량:1800ml 용도:드럼세탁겸용 무첨가:무형광증백제 무첨가:무색소 무첨가:무인산염 무첨가:무중금속 무첨가:항균효과 무첨가:피부저자극 :1개 1.3L",6629,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-01627
9,B002-01627-00010,형태:액상형 구성:캡리필 용량:1300ml 용도:드럼세탁겸용 무첨가:무중금속 무첨가:항균효과 :1개 1.3L,6630,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-01627
10,B002-01627-00011,무첨가:무형광증백제 무첨가:무색소 무첨가:무방부제 무첨가:무표백제 무첨가:피부저자극 :1개 200g,6631,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-01627
