,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-03117-00005,"헤어타입:염색 모발용 헤어타입:손상 모발용 헤어타입:모든 모발용 제품형태:펌프형 주요제품특징:머릿결개선 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 용량:500ml(g) 구성:본품 두피타입:모든두피용 두피타입:민감성 모발타입:모든 모발용 모발타입:염색 모발용 :1개, 헤어타입:염색 모발용 헤어타입:손상 모발용 헤어타입:모든 모발용 제품형태:펌프형 주요제품특징:머릿결개선 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 용량:500ml(g) 구성:본품 두피타입:모든두피용 모발타입:모든 모발용 모발타입:손상 모발용 :1개, 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:촉촉함(수분공급) :1개, 세트구성:샴푸 세트구성:트리트먼트 세트구성:헤어에센스 주요제품특징:머릿결개선 주요제품특징:촉촉함(수분공급) :1개, 세트구성:샴푸 세트구성:트리트먼트 세트구성:헤어에센스 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 500ml",13205,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03117
1,B002-02446-00011,"주요제품특징:머릿결개선 세부제품특징:영양공급 세부제품특징:모발영양 용량:200ml(g) :1개, 용량:100ml(g) :1개, 주요제품특징:머릿결개선 용량:50ml(g), 주요제품특징:탈모케어 용량:250ml(g) :1개 200ml",10560,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-02446
2,B002-02975-00013,"제품형태:펌프형 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:모발영양 :1개, 주요제품특징:촉촉함(수분공급) 용량:100ml(g) :1개, 세트구성:트리트먼트 세트구성:헤어에센스 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) :2개 500ml",12596,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-02975
3,B002-03108-00023,"헤어타입:손상 모발용 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 용량:200ml(g) :1개, 헤어타입:손상 모발용 세부제품특징:영양공급 세부제품특징:모발영양 세부제품특징:모발강화 용량:300ml(g) 구성:본품 :1개, 헤어타입:모든 모발용 제품형태:펌프형 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 세부제품특징:모발강화 :1개 200ml",13128,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03108
4,B002-03108-00025,주요제품특징:향 세부제품특징:윤기부여 세부제품특징:모발영양 용량:300ml(g) :1개 300ml,13130,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03108
5,B002-03108-00027,"헤어타입:모든 모발용 주요제품특징:머릿결개선 세부제품특징:영양공급 세부제품특징:모발영양 용량:300ml(g) :1개, 헤어타입:모든 모발용 제품형태:펌프형 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 세부제품특징:모발강화 :1개, 헤어타입:손상 모발용 주요제품특징:머릿결개선 주요제품특징:향 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 용량:330ml(g) :1개, 헤어타입:손상 모발용 세부제품특징:모발영양 용량:300ml(g) :1개, 헤어타입:모든 모발용 주요제품특징:머릿결개선 주요제품특징:향 세부제품특징:영양공급 세부제품특징:모발영양 세부제품특징:모발강화 :1개, 주요제품특징:머릿결개선 세부제품특징:모발영양 용량:300ml(g) :2개, 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 용량:100ml(g) :1개 300ml",13131,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03108
6,B002-03108-00028,헤어타입:모든 모발용 제품형태:펌프형 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 세부제품특징:모발강화 :1개 700ml,13132,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03108
7,B002-03108-00029,"헤어타입:모든 모발용 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 세부제품특징:모발강화 용량:300ml(g) :1개, 헤어타입:모든 모발용 주요제품특징:머릿결개선 주요제품특징:향 세부제품특징:영양공급 세부제품특징:모발영양 용량:250ml(g) :1개, 용량:250ml(g) 구성:본품 성분:프로폴리스 :1개, 헤어타입:건성 헤어타입:손상 모발용 주요제품특징:머릿결개선 세부제품특징:영양공급 세부제품특징:모발영양 :1개, 주요제품특징:탈모케어 세부제품특징:촉촉함(수분공급) 세부제품특징:파라벤 프리 세부제품특징:실리콘 프리 세부제품특징:머릿결개선 용량:300ml(g) :1개, 주요제품특징:세정력 주요제품특징:탈모케어 세부제품특징:풍부한 거품 용량:250ml(g) :1개 300ml",13133,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03108
8,B002-02545-00007,"헤어타입:모든 모발용 제품형태:리퀴드형 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 :1개, 헤어타입:모든 모발용 제품형태:펌프형 주요제품특징:머릿결개선 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 :1개, 세부제품특징:영양공급 용량:200ml(g) :1개, 헤어타입:모든 모발용 제품형태:펌프형 주요제품특징:머릿결개선 주요제품특징:향 세부제품특징:윤기부여 용량:700ml(g) :1개 500ml",11075,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-02545
9,B002-03770-00007,헤어타입:모든 모발용 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 용량:250ml(g) :1개 250ml,15713,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03770
10,B002-00563-00004,"헤어타입:모든 모발용 제품형태:크림형 주요제품특징:머릿결개선 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 세부제품특징:모발강화 :1개, 헤어타입헤어타입헤어타입제품형태주요제품특징주요제품특징주요제품특징모발타입:염색 모발용, 헤어타입:모든 모발용 제품형태:크림형 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:흡수력 세부제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:부드러운 발림 세부제품특징:영양공급 용량:200ml(g) :1개, 세트구성세트구성주요제품특징주요제품특징주요제품특징세부제품특징세부제품특징혜택조건:샴푸, 헤어타입헤어타입헤어타입제품형태용량혜택조건구성두피타입모발타입모발타입:염색 모발용, 사용부위:페이스용 피부타입:모든피부용 사용시간:낮 사용시간:밤 주요제품특징:촉촉함(수분공급) 주요제품특징:저자극 주요제품특징:부드러운 발림 세부제품특징:흡수력 세부제품특징:피부탄력 세부제품특징:영양공급 세부제품특징:각질케어 세부제품특징:피부보호 세부제품특징:고보습 용기형태:펌프형 제품형태:크림형 용량:200ml(g) :1개, 피부타입:모든피부용 사용시간:밤 주요제품특징:촉촉함(수분공급) 주요제품특징:주름케어 세부제품특징:피부탄력 세부제품특징:저자극 용기형태:펌프형 용량:15ml(g) :1개, 용량:150ml(g) :1개, 사용부위피부타입피부타입피부타입사용시간사용시간주요제품특징주요제품특징주요제품특징세부제품특징세부제품특징세부제품특징세부제품특징용량:페이스용, 피부타입주요제품특징세부제품특징세부제품특징세부제품특징세부제품특징향 유무:모든피부용, 사용부위세부제품특징용기형태제품형태용량:페이스용, 사용부위피부타입사용시간사용시간세부제품특징세부제품특징세부제품특징세부제품특징:페이스용, 사용부위:페이스용 피부타입:모든피부용 성분:티트리 주요제품특징:촉촉함(수분공급) 세부제품특징:밀착력 세부제품특징:저자극 세부제품특징:피부결정돈 세부제품특징:영양공급 세부제품특징:쿨링감 세부제품특징:모공케어 용기형태:뚜껑형 제품형태:패치형 용량:280ml(g) :150매, 사용부위사용부위사용시간사용시간주요제품특징주요제품특징주요제품특징세부제품특징세부제품특징세부제품특징세부제품특징제품형태:페이스용, 사용부위사용부위사용시간사용시간주요제품특징주요제품특징세부제품특징세부제품특징세부제품특징세부제품특징제품형태:페이스용, 사용부위:페이스용 세부제품특징:피부탄력 용기형태:뚜껑형 제품형태:크림형 용량:50ml(g) :1개, 사용부위사용시간사용시간주요제품특징주요제품특징세부제품특징세부제품특징:페이스용, 사용부위사용시간사용시간주요제품특징주요제품특징세부제품특징세부제품특징세부제품특징세부제품특징세부제품특징제품형태:페이스용, 사용부위:페이스용 사용부위:넥 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 주요제품특징:저자극 주요제품특징:부드러운 발림 세부제품특징:유수분밸런스조절 세부제품특징:피부탄력 세부제품특징:화이트닝 세부제품특징:영양공급 세부제품특징:피부진정 세부제품특징:주름케어 용기형태:튜브형 제품형태:크림형 용량:50ml(g) :1개 200g",2279,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00563
11,B002-01247-00001,"헤어타입:모든 모발용 제품형태:리퀴드형 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 세부제품특징:모발강화 용량:300ml(g) :1개, 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:촉촉함(수분공급) :1개 300ml",5206,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-01247
12,B002-01153-00007,제품형태:크림형 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 :1개 ,4817,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-01153
13,B002-03191-00005,"사용부위:페이스용 사용부위:넥 주요제품특징:촉촉함(수분공급) 세부제품특징:밀착력 세부제품특징:피부탄력 세부제품특징:영양공급 제품형태:시트형 용량:32ml(g) :5매, 사용부위:페이스용 주요제품특징:각질케어 세부제품특징:영양공급 세부제품특징:노폐물 제거 :1개, 사용부위:페이스용 주요제품특징:촉촉함(수분공급) 주요제품특징:각질케어 세부제품특징:피부진정 세부제품특징:노폐물 제거 :1개 750ml",13397,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03191
14,B002-01228-00001,"용량:200ml(g) :1개, 헤어타입:손상 모발용 헤어타입:모든 모발용 주요제품특징:머릿결개선 주요제품특징:촉촉함(수분공급) 세부제품특징:모발영양 세부제품특징:모발강화 용량:200ml(g) :1개 200ml",5180,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-01228
15,B002-02395-00005,헤어타입:모든 모발용 제품형태:크림형 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 세부제품특징:모발강화 :1개 1000ml,10287,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-02395
16,B002-00869-00003,헤어타입:손상 모발용 제품형태:펌프형 주요제품특징:머릿결개선 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 :1개 500ml,3761,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00869
17,B002-00386-00004,"헤어타입:가는 모발용 헤어타입:염색 모발용 헤어타입:웨이브 모발용 헤어타입:손상 모발용 헤어타입:모든 모발용 제품형태:펌프형 주요제품특징:머릿결개선 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 세부제품특징:모발강화 :1개, 헤어타입:가는 모발용 헤어타입:염색 모발용 헤어타입:웨이브 모발용 헤어타입:손상 모발용 헤어타입:모든 모발용 제품형태:펌프형 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:모발강화 :1개, 헤어타입:모든 모발용 제품형태:로션형 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 기타:리미티드에디션 :1개, 헤어타입:모든 모발용 제품형태:로션형 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 기타:리미티드에디션 :1개, 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:촉촉함(수분공급) :1개, 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) :1개, 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) :1개, 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) :1개, 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) :1개, 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) :1개, 헤어타입:모든 모발용 제품형태:로션형 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 용량:200ml(g), 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급), 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급), 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 1000ml",1542,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00386
18,B002-00696-00001,"헤어타입:모든 모발용 제품형태:펌프형 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 세부제품특징:모발영양 :1개, 헤어타입:모든 모발용 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 :1개 1000ml",2960,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00696
19,B002-00696-00002,헤어타입:모든 모발용 주요제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 :1개 1000ml,2961,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00696
