,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-01989-00006,"칫솔종류:어금니칫솔 칫솔모타입:미세모(극세모) 재질:플라스틱 칫솔헤드크기:초소형 :1개, 칫솔종류:일반 칫솔 칫솔모타입:초미세모(초극세모) :1개 1006",8331,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-01989
1,B002-01523-00013,"칫솔종류:일반 칫솔 칫솔모타입:초미세모(초극세모) 재질:플라스틱 재질:기타 칫솔헤드크기:일반형 :1개, 칫솔종류칫솔모타입:일반 칫솔 ",5999,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-01523
2,B002-01523-00013,"칫솔종류:일반 칫솔 칫솔모타입:초미세모(초극세모) 재질:플라스틱 재질:기타 칫솔헤드크기:일반형 :1개, 칫솔종류칫솔모타입:일반 칫솔 ",6000,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02908
3,B002-01523-00014,칫솔종류:일반 칫솔 칫솔모타입:미세모(극세모) 재질:플라스틱 재질:기타 칫솔헤드크기:대형 특징:항균 :1개 ,6001,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-01523
4,B002-02164-00001,칫솔종류:일반 칫솔 칫솔모타입:미세모(극세모) 재질:플라스틱 재질:기타 칫솔헤드크기:일반형 :1개 ,9156,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02164
5,B002-02908-00003,칫솔종류칫솔모타입:일반 칫솔 ,12231,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02908
6,B002-02052-00040,"칫솔종류:일반 칫솔 칫솔모타입:초미세모(초극세모) 재질:플라스틱 재질:기타 칫솔헤드크기:일반형 :15개, 칫솔종류:일반 칫솔 칫솔모타입:초미세모(초극세모) 재질:플라스틱 칫솔헤드크기:일반형 :4개, 칫솔종류:일반 칫솔 칫솔모타입:초미세모(초극세모) 칫솔헤드크기:일반형 :3개, 칫솔종류:일반 칫솔 칫솔모타입:초미세모(초극세모) :4개, 칫솔종류:일반 칫솔 칫솔모타입:초미세모(초극세모) ",8551,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052
7,B002-02052-00042,칫솔종류:일반 칫솔 칫솔모타입:부드러운모 :10개 ,8553,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052
8,B002-02052-00044,칫솔종류:일반 칫솔 칫솔모타입:부드러운모 재질:플라스틱 칫솔헤드크기:일반형 :1개 ,8555,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052
9,B002-02052-00045,칫솔종류:일반 칫솔 칫솔모타입:부드러운모 재질:플라스틱 칫솔헤드크기:일반형 :1개 ,8556,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02052
