,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-02455-00001,"구성:본품 용량:5.5L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:허브향 :1개, 구성:본품 용량:5.7L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:꽃향 :1개, 구성:본품 용량:5.5L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:꽃향 :1개, 구성:리필 용량:1.6L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:허브향 :1개, 구성:본품 용량:5.7L :1개, 구성:리필 용량:1.6L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무CMIT,MIT 성분:무파라벤 향:꽃향 :1개, 구성:본품 용량:1L :1개, 구성:리필 용량:1.6L :1개, 구성:본품 용량:1L :1개, 구성:리필 :1개, 구성:본품 용량:1L :1개, 구성:본품 :1개, 구성:리필 :1개, 구성:리필 용량:1.3L, 구성:본품 400ml",10589,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-02455
1,B002-02455-00002,"구성:리필 용량:1.6L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무CMIT,MIT 성분:무파라벤 향:꽃향 :1개, 구성:본품 용량:5.5L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:허브향 :1개, 구성:본품 용량:1L :1개, 구성:본품 용량:1L :1개, 구성:본품 용량:1L :1개, 구성:본품 용량:5.7L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:꽃향 :1개, 구성:리필 :1개, 구성:리필 :1개, 구성:본품 :1개, 구성:본품 용량:5.5L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:꽃향 :1개, 구성:리필 용량:1.6L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:허브향 :1개, 구성:본품 용량:5.7L :1개, 구성:리필 용량:1.6L :1개, 구성:리필 용량:1.3L, 구성:본품 320ml",10590,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-02455
2,B002-03493-00001,"피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 용기형태:펌프형 :1개, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 용기형태:펌프형 :2개, 주요제품특징:흡수력 :2개, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 용기형태:펌프형 :2개, 종류:오 드 퍼퓸 메인향:플로럴 사용대상:여성용, 종류:오 드 퍼퓸 메인향:시트러스 사용대상:여성용, 종류:오 드 퍼퓸 메인향:플로럴 사용대상:여성용, 종류:오 드 퍼퓸 메인향:플로럴 사용대상:여성용, 종류:오 드 퍼퓸 메인향:플로럴 메인향:스파이시 사용대상:여성용, 종류:오 드 퍼퓸 메인향:시트러스 사용대상:여성용, 종류:오 드 퍼퓸 메인향:플로럴 사용대상:여성용, 종류:오 드 퍼퓸 메인향:우디 사용대상:여성용, 종류:오 드 퍼퓸 메인향:프루티 사용대상:여성용, 종류:오 드 퍼퓸 메인향:플로럴 사용대상:여성용, 종류:오 드 퍼퓸 메인향:시트러스 메인향:우디 사용대상:여성용, 종류:오 드 퍼퓸 메인향:플로럴 사용대상:여성용, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 용기형태:펌프형, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 용기형태:펌프형 500ml",14747,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-03493
3,B002-02142-00001,"피부타입:모든피부용 향계열:코튼향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 용기형태:튜브형 용량:50ml(g) :1개, 피부타입:모든피부용 향계열:플로럴향 향계열:과일향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 용기형태:튜브형 용량:50ml(g) :1개, 피부타입:모든피부용 향계열:플로럴향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:영양공급 세부제품특징:흡수력 용기형태:펌프형 용량:500ml(g) 구성:본품 :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 주요제품특징:세정력 용기형태:펌프형 :1개, 주요제품특징:향 주요제품특징:촉촉함(수분공급) 용기형태:튜브형 용량:50ml(g) :1개, 피부타입:모든피부용 향계열:우디향 향계열:기타향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:영양공급 세부제품특징:윤기부여 세부제품특징:흡수력 용기형태:펌프형 용량:500ml(g) :1개, 종류:핸드크림 피부타입:모든피부용 향계열:기타향 제형:크림형 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 세부제품특징:발림성 용기형태:뚜껑형 용량:50ml(g) 구성:본품 :1개, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:영양공급 용기형태:펌프형 :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 주요제품특징:세정력 세부제품특징:향 세부제품특징:약산성 용기형태:펌프형 :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 주요제품특징:세정력 용기형태:펌프형 :1개, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:영양공급 세부제품특징:흡수력 용기형태:펌프형 :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 주요제품특징:세정력 용기형태:펌프형 :1개, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:영양공급 세부제품특징:흡수력 용기형태:펌프형 :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 주요제품특징:세정력 용기형태:펌프형 :1개, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 용기형태:튜브형 용량:50ml(g) :1개, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 용기형태:튜브형 용량:50ml(g) :1개, 향계열:우디향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 용기형태:튜브형 용량:50ml(g) :1개, 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 용기형태:튜브형 용량:50ml(g) :1개, 주요제품특징:향 용기형태:튜브형 용량:50ml(g) :1개, 주요제품특징:향 용기형태:튜브형 용량:50ml(g) :1개, 주요제품특징:향 용기형태:튜브형 용량:50ml(g) :1개 97 에이프릴코튼 150ml",9076,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-02142
4,B002-02142-00003,"구성:본품 용량:1L :1개, 피부타입:모든피부용 향계열:코튼향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 용기형태:튜브형 용량:50ml(g) :1개, 피부타입:모든피부용 향계열:플로럴향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:영양공급 세부제품특징:흡수력 용기형태:펌프형 용량:500ml(g) 구성:본품 :1개, 피부타입:모든피부용 향계열:플로럴향 향계열:과일향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 용기형태:튜브형 용량:50ml(g) :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 주요제품특징:세정력 용기형태:펌프형 :1개, 종류:핸드크림 피부타입:모든피부용 향계열:우디향 제형:크림형 주요제품특징:향 주요제품특징:촉촉함(수분공급) 세부제품특징:발림성 세부제품특징:영양공급 용기형태:튜브형 용량:50ml(g) 구성:본품 :1개, 주요제품특징:향 주요제품특징:촉촉함(수분공급) 용기형태:튜브형 용량:50ml(g) :1개, 피부타입:모든피부용 향계열:우디향 향계열:기타향 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:영양공급 세부제품특징:윤기부여 세부제품특징:흡수력 용기형태:펌프형 용량:500ml(g) :1개, 종류:핸드크림 피부타입:모든피부용 향계열:기타향 제형:크림형 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:흡수력 세부제품특징:발림성 용기형태:뚜껑형 용량:50ml(g) 구성:본품 :1개, 피부타입:모든피부용 주요제품특징:향 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:영양공급 용기형태:펌프형 :1개 97 에이프릴코튼 500ml",9078,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-02142
5,B002-01215-00001,"구성:본품 형태:액상형 용량:20L :1개, 구성:본품 형태:액상형 용량:500ml :1개, 구성:본품 형태:액상형 용량:4500ml :1개, 구성:본품 형태:액상형 용량:500ml :1개 20L",5075,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-01215
6,B002-02058-00001,"구성:본품 형태:가루형 등급:1종 용량:1000ml(g) :1개, 구성:리필 형태:가루형 등급:1종 용량:1000ml(g) :1개, 종류:과탄산소다 형태:가루형 구성:리필 :1개, 구성:본품 형태:액상형 :1개, 종류:과탄산소다 형태:가루형 구성:리필 :1개, 형태:액상형 구성:본품 용량:500ml :1개, 구성:본품 형태:액상형 :1개, 종류:베이킹소다 형태:가루형 구성:리필 :1개, 종류:구연산 형태:가루형 구성:본품 :1개, 구성:본품 형태:액상형 :1개 500ml",8638,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-02058
7,B002-02455-00047,"구성:리필 용량:1.6L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무CMIT,MIT 성분:무파라벤 향:꽃향 :1개, 구성:리필 용량:1.6L 세탁기유형:일반,드럼겸용 성분:무미세플라스틱 성분:무방부제 성분:무파라벤 향:허브향 :1개, 구성:리필 :1개, 구성:리필 :1개, 구성:리필 용량:1.6L :1개, 구성:리필 용량:1.3L 320ml X 8개",10629,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-02455
8,B002-00056-00001,종류:퍼퓸 타입:스프레이 사용대상:남성용 주요제품특징:향 주요제품특징:지속력 :100ml 100ml,107,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-00056
9,B002-02455-00068,"구성:본품 향:꽃향, 구성:본품 향:꽃향 :1개 20매",10643,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-02455
