,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-02246-00001,형태:일반용기형 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방 특징:무색소 용량:500ml :1개 500ml,9573,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02246
1,B002-02251-00001,형태:일반용기형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치석형성억제 기능:세균제거 기능:치주질환예방 특징:무파라벤 특징:무동물성원료 특징:무합성방부제 특징:무화학계면활성제 특징:무광물성오일 용량:600ml 향:기타 :1개 600ml,9588,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02251
2,B002-02251-00002,"형태기능기능용량:일반용기형, 기능기능용량:충치예방 12ml",9589,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02251
3,B002-02251-00004,"형태:일반용기형 기능:충치예방 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치석형성억제 기능:세균제거 기능:치주질환예방 특징:무파라벤 특징:무트리클로산 특징:무광물성오일 용량:600ml 향:기타 :1개, 형태기능기능기능기능기능기능기능기능기능용량:일반용기형, 형태:스틱형 기능:충치예방 기능:구취제거 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:세균제거 기능:치주질환예방 특징:무파라벤 특징:무트리클로산 특징:무광물성오일 용량:12ml :1개, 형태기능기능기능기능기능기능기능기능기능용량:일반용기형 600ml",9591,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02251
4,B002-02052-00001,형태:일반용기형 기능:충치예방 기능:구강청결 기능:치은염예방 특징:무색소 용량:760ml :1개 1.5L,8515,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02052
5,B002-02052-00004,"종류:일반형 기능:충치예방 기능:구취제거 기능:치주염예방 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치주염예방 기능:치석형성억제 특징:무파라벤 특징:무알코올 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:치주염예방 기능:치석형성억제 특징:무파라벤 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:치은염예방 기능:치주염예방 기능:치석형성억제 기능:치주질환예방 특징:무색소 특징:무파라벤 :1개, 기능:프라그제거 기능:충치예방 기능:구취제거 기능:잇몸질환예방 기능:치주질환예방 특징:무색소 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 특징:무색소 특징:무파라벤 :1개, 칫솔종류:일반 칫솔 칫솔모타입:초미세모(초극세모) 재질:플라스틱 칫솔헤드크기:일반형 :1개, 형태기능기능기능용량:일반용기형, 칫솔종류:일반 칫솔 칫솔모타입:미세모(극세모) 재질:플라스틱 재질:기타 칫솔헤드크기:일반형 :10개, 칫솔종류:일반 칫솔 칫솔모타입:미세모(극세모) 재질:플라스틱 재질:기타 칫솔헤드크기:일반형 :10개, 칫솔종류칫솔모타입:일반 칫솔, 칫솔종류:일반 칫솔 칫솔모타입:초미세모(초극세모) :4개, 칫솔종류칫솔모타입:일반 칫솔, 형태:일반용기형 기능:충치예방 기능:구강청결 기능:치은염예방 특징:무색소 용량:760ml :1개, 형태:일반용기형 기능:충치예방 특징:무색소 용량:760ml :1개, 형태:일반용기형 기능:충치예방 특징:무색소 용량:760ml :1개 7 스트롱 후레쉬 760ml",8518,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02052
6,B002-01660-00001,"형태:일반용기형 기능:충치예방 기능:구취제거 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 특징:무색소 특징:무알코올 특징:무화학계면활성제 용량:300ml :1개, 형태:스틱형 기능:충치예방 기능:구취제거 기능:구강청결 용량:11ml 향:과일향 :1개, 형태:스틱형 기능:충치예방 기능:구취제거 용량:11ml :1개 11ml",6764,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-01660
7,B002-03320-00002,형태:일반용기형 기능:구취제거 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:세균제거 용량:250ml 향:과일향 750ml,13983,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-03320
8,B002-00274-00001,형태:스틱형 기능:구취제거 기능:치주염예방 특징:무색소 용량:11ml :1개 11ml,1135,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-00274
9,B002-01049-00001,"형태:일반용기형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 용량:700ml :1개, 형태:일반용기형 기능:충치예방 기능:구취제거 기능:구강청결 특징:무파라벤 특징:무사카린 용량:100ml :1개, 형태:일반용기형 기능:충치예방 기능:구취제거 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 용량:450ml :1개, 형태:일반용기형 기능:구취제거 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 특징:무CMIT,MIT 용량:12ml :1개, 형태:일반용기형 기능:구취제거 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 특징:무CMIT,MIT 용량:50ml 700ml",4358,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-01049
10,B002-01049-00002,형태:스프레이형(가스) 기능:구취제거 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 특징:무불소 특징:무알코올 용량:15ml 향:허브향 :1개 15ml,4359,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-01049
11,B002-02278-00004,"형태:일반용기형 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방 특징:무파라벤 특징:무트리클로산 특징:무CMIT,MIT 용량:250ml 향:기타 :1개 250ml",9709,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02278
12,B002-03067-00001,"형태:스프레이형(가스) 기능:프라그제거 기능:충치예방 기능:구취제거 기능:구강청결 기능:치석형성억제 특징:무파라벤 특징:무트리클로산 특징:무동물성원료 특징:무광물성오일 특징:무CMIT,MIT 용량:17ml 향:과일향 :1개 17ml",12956,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-03067
13,B002-01733-00001,"형태:일반용기형 기능:충치예방 기능:구취제거 기능:구강청결 특징:무파라벤 특징:무사카린 용량:100ml :1개, 형태:일반용기형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 용량:700ml :1개, 형태:일반용기형 기능:구취제거 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 특징:무CMIT,MIT 용량:12ml :1개, 형태:일반용기형 기능:충치예방 기능:구취제거 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 용량:450ml :1개, 기능:충치예방 기능:잇몸질환예방 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 용량:324ml :1개, 기능:충치예방 기능:잇몸질환예방 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 용량:536ml :1개, 형태:일반용기형 기능:충치예방 기능:잇몸질환예방 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 용량:1500ml :1개, 형태:일반용기형 기능:충치예방 기능:잇몸질환예방 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 용량:3600ml :1개, 기능:충치예방 기능:잇몸질환예방 기능:구강청결 기능:세균제거 특징:무파라벤 특징:무트리클로산 용량:2124ml :1개 24정",7084,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-01733
14,B002-01548-00003,"형태:스틱형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:시린이개선 기능:세균제거 기능:치주질환예방 특징:무파라벤 특징:무트리클로산 특징:무동물성원료 특징:무불소 특징:무알코올 특징:무합성방부제 특징:무사카린 용량:10ml 향:과일향 :1개, 형태:일반용기형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:구강청결 기능:치은염예방 용량:750ml 향:과일향 :1개, 형태:일반용기형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:세균제거 용량:380ml :1개, 형태기능기능기능기능기능기능기능기능기능기능기능용량:일반용기형, 형태:일반용기형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:구강청결 기능:치은염예방 기능:치석형성억제 기능:세균제거 특징:무색소 용량:1600ml :1개, 형태기능기능기능기능기능용량:일반용기형, 형태:일반용기형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:구강청결 기능:치은염예방 특징:무색소 용량:2450ml :1개, 형태:일반용기형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:구강청결 기능:치은염예방 기능:치석형성억제 기능:세균제거 특징:무색소 :12개 750ml",6224,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-01548
