,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-02011-00003,사용대상:남녀공용 흡수량:900ml 기능:샘방지막 :1팩 30개,8400,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02011
1,B002-02011-00005,"사용대상:남녀공용 타입:밴드형 흡수량:1100ml 기능:샘방지막 기능:방수커버 :1팩, 사용대상:남녀공용 흡수량:1500ml :1팩, 사용대상:남녀공용 타입:팬티형 흡수량:2000ml 기능:샘방지막 기능:방수커버 :4팩 10개",8402,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02011
2,B002-02011-00006,"사용대상:남녀공용 타입:팬티형 흡수량:2000ml 기능:샘방지막 기능:방수커버 :4팩, 타입:팬티형 기능:샘방지막 기능:방수커버 :1팩 10개",8403,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02011
3,B002-02011-00008,타입:팬티형 기능:샘방지막 기능:방수커버 :1팩 10개,8405,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02011
4,B002-00171-00001,"사용대상:남녀공용 타입:깔개매트 기능:교환패드 :10팩, 사용대상:남녀공용 타입:일자형 기능:샘방지막 기능:교환패드 기능:방수커버 :1팩, 사용대상:남녀공용 타입:일자형 기능:샘방지막 :8팩 30개",685,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-00171
5,B002-00171-00002,"사용대상:남녀공용 타입:일자형 기능:샘방지막 기능:교환패드 :1팩, 사용대상:남녀공용 타입:일자형 기능:샘방지막 기능:교환패드 :1팩 30개",686,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-00171
6,B002-00171-00003,사용대상:남녀공용 타입:팬티형 기능:샘방지막 기능:방수커버 :1팩 10개,687,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-00171
7,B002-00171-00004,"사용대상:남녀공용 타입:팬티형 기능:샘방지막 기능:방수커버 :1팩, 사용대상:남녀공용 타입:팬티형 기능:샘방지막 기능:방수커버 :1팩, 사용대상:남녀공용 타입:일자형 기능:샘방지막 기능:교환패드 :1팩, 사용대상:남녀공용 타입:깔개매트 기능:교환패드 :10팩, 사용대상:남녀공용 타입:팬티형 기능:소변표시선 기능:샘방지막 기능:방수커버 :10팩, 사용대상:남녀공용 타입:팬티형 흡수량:360cc 기능:소변표시선 기능:샘방지막 기능:방수커버 :2팩, 사용대상:남녀공용 타입:일자형 기능:샘방지막 기능:교환패드 기능:방수커버 :1팩, 사용대상:남녀공용 타입:일자형 기능:샘방지막 :8팩, 사용대상:남녀공용 타입:깔개매트 기능:샘방지막 기능:방수커버 :10팩, 타입:엠보싱 매수:60매 특징:저자극 정수과정:6단계정수 :6팩 6회분 패드형 28개",688,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-00171
8,B002-00776-00001,타입:팬티형 흡수량:1000ml 10개,3332,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-00776
9,B002-01712-00011,"사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너 :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩, 사이즈:팬티라이너, 제품타입사이즈:날개형, 제품타입:일자형 사이즈:팬티라이너 :4팩, 제품타입:일자형 사이즈:팬티라이너 :1팩, 사이즈:팬티라이너, 제품타입사이즈:날개형, 사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너, 제품타입:일자형 사이즈:팬티라이너 40P",6997,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-01712
10,B002-03664-00001,"사용대상:남성용 타입:팬티형 흡수량:1000ml :1팩, 사용대상:남성용 타입:일자형 흡수량:150ml 기능:샘방지막 기능:교환패드 :1팩 3 16개",15384,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-03664
11,B002-03664-00003,타입:일자형 흡수량:450cc :1팩 46개,15386,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-03664
12,B002-03783-00001,"사용대상:남녀공용 타입:깔개매트 기능:샘방지막 기능:방수커버 :1팩, 사용대상:남녀공용 타입:깔개매트 기능:샘방지막 :12팩 10개",15774,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-03783
13,B002-00612-00001,사용대상:남녀공용 타입:밴드형 흡수량:1200ml 기능:소변표시선 기능:샘방지막 기능:방수커버 :1팩 10매,2424,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-00612
14,B002-02372-00003,"사용대상:남녀공용 타입:깔개매트 기능:방수커버 :1팩, 사용대상:남녀공용 타입:깔개매트 기능:방수커버 :1팩, 타입:밴드형 흡수량:1200ml :1팩, 타입:일자형 기능:소변표시선 기능:샘방지막 기능:방수커버 :1팩, 사용대상:남성용 흡수량:800ml :1팩, 흡수량:800ml, 사용대상:남성용 흡수량:800ml :1팩, 사용대상:여성용 흡수량:200ml 기능:샘방지막 :1팩, 흡수량:950ml, 흡수량:500ml, 타입:일자형 기능:교환패드 :1팩, 타입:밴드형 기능:소변표시선 기능:샘방지막 기능:방수커버 :1팩, 타입:밴드형 기능:소변표시선 기능:샘방지막 기능:방수커버 :1팩, 타입:팬티형 흡수량:800ml :1팩, 타입:일자형 흡수량:300ml :1팩, 사용대상:남녀공용 타입:밴드형 :1팩, 사용대상:남성용 흡수량:500ml :1팩, 타입:팬티형 흡수량:800ml :1팩, 타입기능:요실금패드, 사용대상:남녀공용 타입:팬티형 흡수량:800ml 기능:샘방지막 :1팩, 타입:팬티형 흡수량:800ml :1팩, 타입:밴드형 기능:소변표시선 기능:샘방지막 :1팩, 타입:일자형 흡수량:300ml :3팩, 사용대상:남녀공용 타입:밴드형 기능:소변표시선 기능:샘방지막 기능:방수커버 :1팩, 사용대상:여성용 타입:팬티형 흡수량:800ml(g) :1팩, 타입기능:요실금패드 10개",10110,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
15,B002-02372-00004,"타입기능:요실금패드, 사용대상:여성용 흡수량:200ml 기능:샘방지막 :1팩, 타입:일자형 흡수량:300ml :1팩, 사용대상:남녀공용 타입:일자형 기능:샘방지막 기능:교환패드 :1팩, 타입:일자형 기능:교환패드 :1팩, 타입:일자형 흡수량:300ml :3팩, 사용대상:여성용 타입:요실금패드 흡수량:80ml 기능:샘방지막 :1팩, 사용대상:여성용 타입:요실금패드 흡수량:100ml :1팩, 사용대상:여성용 타입:요실금패드 흡수량:200ml 기능:샘방지막 :1팩, 사용대상:여성용 타입:요실금패드 흡수량:150ml 기능:샘방지막 :1팩, 사용대상:남성용 타입:요실금패드 흡수량:250ml :1팩, 사용대상:여성용 타입:요실금패드 흡수량:300ml 기능:샘방지막 :1팩, 타입기능:요실금패드 60개",10111,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
16,B002-02372-00006,"제품타입:일자형 사이즈:팬티라이너 :1팩, 사용대상:여성용 타입:일자형 :1팩, 사용대상:여성용 타입:일자형 흡수량:30ml :1팩 28개",10113,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
17,B002-02372-00007,사용대상:여성용 타입:일자형 :1팩 21매,10114,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
18,B002-02372-00008,사용대상:여성용 타입:일자형 흡수량:30ml :1팩 28개,10115,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
19,B002-02372-00009,"흡수량:500ml, 사용대상:남성용 타입:팬티형 흡수량:400ml 기능:샘방지막 :2팩 9개",10116,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
20,B002-02372-00010,"사용대상:여성용 흡수량:500ml :1팩, 사용대상:여성용 타입:팬티형 흡수량:500ml :1팩, 사용대상:여성용 타입:팬티형 흡수량:500ml :1팩 18개",10117,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
21,B002-02372-00011,사용대상:남성용 흡수량:800ml :1팩 18개,10118,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
22,B002-02372-00013,"사용대상:여성용 타입:팬티형 흡수량:800ml :1팩, 사용대상:여성용 타입:팬티형 흡수량:800ml :1팩 16개",10120,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
23,B002-02372-00014,사용대상:여성용 타입:팬티형 흡수량:800ml :1팩 18개,10121,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
24,B002-02372-00016,"사용대상:여성용 흡수량:200ml 기능:샘방지막 :1팩, 타입:일자형 흡수량:300ml :1팩, 타입:일자형 흡수량:300ml :3팩, 사용대상:여성용 타입:요실금패드 흡수량:300ml 기능:샘방지막 :1팩, 사용대상:여성용 타입:요실금패드 흡수량:80ml 기능:샘방지막 :1팩, 사용대상:여성용 타입:요실금패드 흡수량:150ml 기능:샘방지막 :1팩, 사용대상:여성용 타입:요실금패드 흡수량:200ml 기능:샘방지막 :1팩, 사용대상:남성용 타입:요실금패드 흡수량:250ml :1팩 18개",10123,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
25,B002-02372-00017,"타입:일자형 흡수량:300ml :1팩, 타입:일자형 흡수량:300ml :3팩, 사용대상:여성용 타입:요실금패드 흡수량:300ml 기능:샘방지막 :1팩, 사용대상:여성용 흡수량:200ml 기능:샘방지막 :1팩, 사용대상:여성용 타입:요실금패드 흡수량:150ml 기능:샘방지막 :1팩 14개",10124,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
26,B002-02372-00019,"사용대상:여성용 타입:요실금패드 흡수량:80ml 기능:샘방지막 :1팩, 사용대상:여성용 타입:요실금패드 흡수량:150ml 기능:샘방지막 :1팩 24개",10126,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
27,B002-02372-00021,사용대상:남녀공용 타입:깔개매트 기능:방수커버 :1팩 10매,10128,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
28,B002-02372-00022,"타입:밴드형 흡수량:1200ml :1팩, 흡수량:950ml 20개",10129,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
29,B002-02372-00023,"사용대상:남녀공용 타입:일자형 기능:샘방지막 기능:교환패드 :1팩, 타입:일자형 흡수량:300ml :1팩, 타입:일자형 흡수량:300ml :3팩 30개",10130,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
30,B002-02372-00027,"흡수량:800ml, 흡수량:950ml, 타입:밴드형 흡수량:1200ml :1팩 20개",10134,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
31,B002-02372-00028,"타입:일자형 기능:소변표시선 기능:샘방지막 기능:방수커버 :1팩, 흡수량:800ml, 흡수량:950ml 18개",10135,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
32,B002-02372-00029,"흡수량:1000ml, 흡수량:1000ml, 사용대상:남녀공용 타입:팬티형 흡수량:800ml 기능:샘방지막 :1팩, 타입:팬티형 흡수량:800ml :1팩 16개",10136,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
33,B002-02372-00030,"흡수량:1000ml, 흡수량:1000ml 16개",10137,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
34,B002-02372-00031,"흡수량:1000ml, 흡수량:1000ml 14개",10138,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
35,B002-02372-00032,"흡수량:1000ml, 흡수량:1000ml, 사용대상:남녀공용 타입:팬티형 흡수량:800ml 기능:샘방지막 :1팩, 타입:팬티형 흡수량:800ml :1팩 18개",10139,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
36,B002-02372-00035,"타입:일자형 기능:소변표시선 기능:샘방지막 기능:방수커버 :1팩, 타입:일자형 기능:교환패드 :1팩, 사용대상:남녀공용 타입:일자형 기능:샘방지막 기능:교환패드 :1팩, 타입:일자형 흡수량:300ml :1팩, 타입:일자형 흡수량:300ml :3팩, 사용대상:여성용 타입:일자형 흡수량:30ml :1팩, 사용대상:여성용 타입:일자형 흡수량:50ml :1팩, 사용대상:여성용 타입:일자형 :1팩, 사용대상:여성용 타입:일자형 흡수량:30ml :1팩, 사용대상:여성용 타입:일자형 흡수량:20ml :1팩, 제품타입:일자형 사이즈:팬티라이너 :1팩 30개",10142,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
37,B002-02372-00038,"타입:팬티형 흡수량:800ml :1팩, 타입:팬티형 흡수량:800ml :1팩, 타입:팬티형 흡수량:800ml :1팩 16개",10145,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
38,B002-00610-00001,"사용대상:남녀공용 타입:팬티형 기능:방수커버 :1팩, 사용대상:남녀공용 타입:팬티형 기능:샘방지막 기능:방수커버 :1팩 10매",2419,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-00610
39,B002-00610-00002,"사용대상:남녀공용 타입:팬티형 기능:샘방지막 기능:방수커버 :1팩, 사용대상:남녀공용 타입:팬티형 기능:방수커버 :1팩 10매",2420,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-00610
40,B002-02048-00001,타입기능기능:깔개매트 10매,8506,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02048
41,B002-01138-00048,사용대상:남녀공용 흡수량:1700ml 기능:샘방지막 :1팩 10매,4720,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-01138
42,B002-02011-00011,"사용대상:남녀공용 타입:밴드형 흡수량:1100ml 기능:샘방지막 기능:방수커버 :1팩, 사용대상:남녀공용 타입:팬티형 흡수량:2000ml 기능:샘방지막 기능:방수커버 :4팩, 사용대상:남녀공용 흡수량:1500ml :1팩, 타입:팬티형 흡수량:2000ml 기능:샘방지막 기능:방수커버 :1팩 10개",8408,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02011
43,B002-03664-00005,"타입흡수량기능:요실금패드, 사용대상:남녀공용 타입:밴드형 기능:소변표시선 기능:샘방지막 :1팩, 사용대상:남녀공용 타입:밴드형 흡수량:450ml 기능:샘방지막 :1팩, 사용대상:남성용 타입:팬티형 흡수량:1000ml :1팩 9매",15388,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-03664
44,B002-03664-00006,타입:밴드형 기능:샘방지막 :1팩 30개,15389,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-03664
45,B002-01607-00001,"사용대상:남녀공용 타입:깔개매트 흡수량:950ml 기능:교환패드 기능:방수커버 :1팩, 사용대상:남녀공용 타입:팬티형 흡수량:850ml 기능:소변표시선 :1팩 10매",6558,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-01607
46,B002-02372-00040,사용대상:여성용 타입:팬티형 흡수량:300ml 기능:샘방지막 :1팩 9개,10146,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
47,B002-02372-00041,"사용대상:여성용 타입:팬티형 흡수량:300ml 기능:샘방지막 :1팩, 사용대상:여성용 타입:팬티형 흡수량:300ml 기능:샘방지막 :1팩, 사용대상:여성용 타입:팬티형 흡수량:800ml :1팩, 사용대상:여성용 흡수량:500ml :1팩, 사용대상:여성용 타입:팬티형 기능:한방향 :1팩, 사용대상:여성용 타입:팬티형 흡수량:350ml 기능:샘방지막 :1팩, 사용대상:남성용 타입:팬티형 흡수량:400ml 기능:샘방지막 :2팩, 사용대상:남성용 흡수량:800ml :1팩, 사용대상:남성용 흡수량:500ml :1팩 10개",10147,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
48,B002-02372-00043,사용대상:남성용 흡수량:800ml :1팩 16개,10149,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
49,B002-02372-00045,"사용대상:여성용 타입:요실금패드 흡수량:80ml 기능:샘방지막 :1팩, 사용대상:여성용 타입:요실금패드 흡수량:150ml 기능:샘방지막 :1팩 24개",10151,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
50,B002-02372-00046,"사용대상:남녀공용 타입:일자형 기능:샘방지막 기능:교환패드 :1팩, 타입:일자형 흡수량:300ml :1팩, 타입:일자형 흡수량:300ml :3팩, 사용대상:여성용 타입:요실금패드 흡수량:150ml 기능:샘방지막 :1팩, 사용대상:여성용 타입:요실금패드 흡수량:300ml 기능:샘방지막 :1팩 30개",10152,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
51,B002-02372-00047,"타입:팬티형 흡수량:800ml :1팩, 타입:팬티형 흡수량:800ml :1팩, 타입:팬티형 흡수량:800ml :1팩, 사용대상:여성용 타입:팬티형 흡수량:350ml 기능:샘방지막 :1팩 16개",10153,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02372
