,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-00060-00002,"형태:가루형 구성:리필 :1개, 형태:가루형 구성:리필 용량:1000ml(g) 세탁기유형:일반,드럼겸용 :1개 3kg",114,B002-C001-0002,B002-C002-0003,B002-C003-0018,B002-00060
1,B002-02280-00033,"형태:가루형 구성:본품 용량:7000ml(g) 세탁기유형:일반,드럼겸용 :1개 2.4L",9751,B002-C001-0002,B002-C002-0003,B002-C003-0018,B002-02280
2,B002-02475-00008,"종류:과탄산소다 형태:가루형 구성:리필 용량:1000ml(g) :1개, 종류:과탄산소다 형태:가루형 구성:본품 용량:3000ml(g) :1개, 종류:과탄산소다 형태:가루형 구성:본품 :1개, 종류:과탄산소다 형태:가루형 구성:리필 :1개, 형태:가루형 구성:본품 용량:1420ml(g) :1개, 형태:가루형 구성:본품 용량:3000ml(g), 형태:가루형 구성:본품 :1개 1kg",10781,B002-C001-0002,B002-C002-0003,B002-C003-0018,B002-02475
3,B002-01950-00016,형태:액상형 구성:본품 용량:2000ml(g) :1개 2L,8084,B002-C001-0002,B002-C002-0003,B002-C003-0018,B002-01950
4,B002-01360-00002,"형태:가루형 구성:리필 :1개, 형태:가루형 구성:리필 :1개, 형태:가루형 구성:리필 :1개, 형태:가루형 구성:리필 :1개 1.5kg",5550,B002-C001-0002,B002-C002-0003,B002-C003-0018,B002-01360
5,B002-01360-00003,"형태:액상형 구성:본품 용량:1800ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:리필 용량:1100ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:리필 용량:1100ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:가루형 구성:리필 :1개, 형태:액상형 구성:리필 :1개, 형태:가루형 구성:리필 :1개, 형태:액상형 구성:본품+리필 :1개, 형태:액상형 구성:리필 :1개, 형태:가루형 구성:본품+리필 :1개, 형태:액상형 구성:리필 성분:무형광증백제, 형태:액상형 구성:리필 성분:무형광증백제, 세탁기유형:일반,드럼겸용 형태:액상형 구성:본품 용량:7700ml(g) :1개, 종류:과탄산소다 형태:가루형 구성:리필 용량:1000ml(g) :1개 1kg",5551,B002-C001-0002,B002-C002-0003,B002-C003-0018,B002-01360
6,B002-01360-00005,"형태:액상형 구성:본품 용량:1800ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:본품 용량:1400ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:리필 용량:1100ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:본품 용량:2300ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:리필 :1개, 형태:액상형 구성:본품+리필 :1개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:리필 :1개, 형태:액상형 구성:리필 성분:무형광증백제, 형태:액상형 구성:리필 성분:무형광증백제, 형태:액상형 구성:리필 용량:1100ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:본품 :1개, 형태:가루형 구성:리필 :1개, 형태:가루형 구성:본품+리필 :1개, 형태:가루형 구성:리필 :1개, 세탁기유형:일반,드럼겸용 형태:액상형 구성:본품 용량:7700ml(g) :1개 1.1L",5553,B002-C001-0002,B002-C002-0003,B002-C003-0018,B002-01360
7,B002-01360-00007,"형태:액상형 구성:본품 용량:1800ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:리필 용량:1100ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:리필 :1개, 형태:액상형 구성:본품+리필 :1개, 형태:액상형 구성:리필 :1개, 형태:액상형 구성:리필 성분:무형광증백제, 형태:액상형 구성:리필 성분:무형광증백제, 형태:액상형 구성:리필 용량:1100ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:가루형 구성:리필 :1개, 형태:가루형 구성:리필 :1개, 형태:가루형 구성:본품+리필 :1개, 세탁기유형:일반,드럼겸용 형태:액상형 구성:본품 용량:7700ml(g) :1개 1.8L",5555,B002-C001-0002,B002-C002-0003,B002-C003-0018,B002-01360
8,B002-01360-00008,"형태:액상형 구성:본품 용량:1400ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:리필 용량:1100ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:본품+리필 :1개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:리필 :1개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:리필 성분:무형광증백제 2.3L",5556,B002-C001-0002,B002-C002-0003,B002-C003-0018,B002-01360
9,B002-01360-00009,"형태:액상형 구성:본품 용량:1400ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:리필 용량:1100ml(g) 세탁기유형:일반,드럼겸용 :1개, 형태:액상형 구성:본품+리필 :1개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:리필 :1개, 형태:액상형 구성:본품 :1개, 형태:액상형 구성:리필 성분:무형광증백제 1.4L",5557,B002-C001-0002,B002-C002-0003,B002-C003-0018,B002-01360
