,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-00811-00001,형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 275g,3487,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00811
1,B002-00687-00003,"형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태:스프레이형 :2개 150g",2912,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00687
2,B002-00244-00002,"형태:용기형 :12개, 형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태사용횟수주성분:봉지형 640ml x 12개",846,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00244
3,B002-00244-00003,형태:봉지형 사용횟수:일회용 주성분:실리카겔 :1개 20g x 20개입,847,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00244
4,B002-00244-00004,"형태:용기형 :12개, 형태:봉지형 사용횟수:일회용 주성분:실리카겔 :1개, 형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태사용횟수주성분:봉지형, 형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :1개 520ml",848,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00244
5,B002-00244-00005,형태사용횟수주성분:봉지형 250g x 12입,849,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00244
6,B002-02475-00002,형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개 520mlx24,10775,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-02475
7,B002-01950-00001,형태:용기형 사용횟수:일회용 주성분:염화칼슘 :24개 520ml,8072,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01950
8,B002-01471-00001,"형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형 3kg 2개+부직포 8장 세트",5849,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01471
9,B002-01471-00003,"형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형 3kg",5850,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01471
10,B002-01269-00003,"형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :10개, 형태사용횟수주성분:봉지형, 형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :10개, 형태:용기형 주성분:염화칼슘 :16개 150g",5264,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01269
11,B002-01269-00007,형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :10개 120g,5268,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01269
12,B002-01407-00001,형태:용기형 사용횟수:일회용 주성분:염화칼슘 18P,5653,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01407
13,B002-01842-00001,형태:용기형 사용횟수:일회용 주성분:염화칼슘 :24개 510ml,7460,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01842
14,B002-01023-00001,"형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태사용횟수주성분:봉지형, 형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 300g",4289,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01023
15,B002-01023-00002,형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 280g,4290,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01023
16,B002-01023-00003,형태사용횟수주성분:봉지형 150g,4291,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01023
17,B002-00497-00001,"형태:봉지형 사용횟수:일회용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:일회용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개 1g",2060,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00497
18,B002-03013-00006,형태:용기형 사용횟수:재사용 주성분:제올라이트 :3개 300g,12769,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-03013
19,B002-02209-00027,"형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 300g",9283,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-02209
20,B002-00072-00002,형태:봉지형 30g x 20개입,235,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00072
21,B002-02262-00013,형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 280g,9660,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-02262
22,B002-00244-00035,"형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :1개 200g",879,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00244
23,B002-00244-00036,"형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :1개 400g x 8입",880,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00244
24,B002-03326-00006,형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 24P,14035,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-03326
25,B002-03326-00007,"형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태:용기형 사용횟수:일회용 주성분:염화칼슘 ",14036,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-03326
26,B002-01950-00027,형태:용기형 사용횟수:일회용 주성분:염화칼슘 :10개 250g,8093,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01950
27,B002-02209-00040,형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 300g,9293,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-02209
28,B002-01023-00004,"형태사용횟수주성분:봉지형, 형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 150g",4292,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01023
29,B002-02262-00016,형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 280g,9662,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-02262
30,B002-00244-00040,형태사용횟수주성분:봉지형 600ml,882,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00244
31,B002-03013-00012,형태:용기형 사용횟수:재사용 주성분:제올라이트 :3개 25g x 5개 + 60g x 5개,12774,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-03013
32,B002-03206-00001,형태:용기형 주성분:염화칼슘 :8개 525ml,13448,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-03206
33,B002-01184-00001,형태사용횟수주성분:봉지형 500g + 용기3개,4942,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01184
34,B002-00633-00005,형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :20개 150g,2499,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00633
35,B002-01797-00001,"형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태사용횟수주성분:봉지형, 형태사용횟수주성분:걸이형, 형태:용기형, 매수:50매 :1팩, 장르지역정보관람연령:연극, 형태사용횟수주성분:봉지형, 무게:30g, 형태사용횟수주성분:봉지형, 형태사용횟수주성분:걸이형, 형태사용횟수주성분:용기형 510ml",7291,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01797
36,B002-01904-00003,형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :1개 400g,7824,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01904
37,B002-00691-00001,"형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :8개, 형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :8개, 형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :12개 200g",2948,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00691
38,B002-00280-00001,형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개 240g,1140,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00280
39,B002-02551-00001,형태사용횟수주성분:봉지형 25kg,11096,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-02551
40,B002-00020-00001,형태사용횟수주성분:봉지형 20kg,42,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00020
41,B002-00020-00002,"형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형 74% 20kg",43,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00020
42,B002-00811-00051,형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 275g,3527,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00811
43,B002-01904-00004,형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :1개 4배 빠른 스탠드형 제습제 150g,7825,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01904
44,B002-01904-00005,"형태:봉지형 사용횟수:일회용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:일회용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개 3g",7826,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01904
45,B002-02888-00004,"형태:걸이형 주성분:염화칼슘 :5개, 형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :5개 250g 5개",12169,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-02888
46,B002-00691-00003,"형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형 10입",2950,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00691
47,B002-00691-00004,형태사용횟수주성분:봉지형 150g,2951,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00691
48,B002-00020-00003,"형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형 20kg",44,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00020
49,B002-01407-00033,형태:용기형 사용횟수:일회용 주성분:염화칼슘 18P,5682,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01407
50,B002-00691-00005,형태사용횟수주성분:봉지형 45g x 12개,2952,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00691
51,B002-03206-00009,"형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 10g",13449,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-03206
52,B002-01714-00001,"형태:용기형 주성분:염화칼슘 :8개, 형태사용횟수주성분:봉지형, 형태사용횟수주성분:봉지형, 주성분:염화칼슘 :16개 25kg",7020,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01714
