,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-03786-00005,종류:키친타월 매수:130매 겹수:2겹 롤수:6롤 특징:천연펄프 특징:무형광 특징:데코엠보싱 특징:무포름 :2팩 130매,15791,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-03786
1,B002-03786-00006,종류:키친타월 매수:150매 겹수:2겹 롤수:8롤 특징:천연펄프 특징:무향 특징:무형광 특징:무인쇄 특징:파워엠보싱 :1팩 150매,15792,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-03786
2,B002-03786-00007,종류:키친타월 매수:200매 롤수:12롤 특징:천연펄프 특징:무향 특징:무형광 특징:무인쇄 특징:파워엠보싱 특징:무포름 :1팩 200매,15793,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-03786
3,B002-02650-00008,종류:키친타월 매수:130매 겹수:2겹 특징:천연펄프 특징:무형광 :2팩 2겹 130매 3입,11408,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-02650
4,B002-02380-00001,종류:키친타월 매수:130매 겹수:2겹 특징:천연펄프 특징:무형광 특징:무색소 :4팩 130매 x 9개,10254,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-02380
5,B002-02380-00002,사용횟수:일회용 80매,10255,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-02380
6,B002-02525-00011,종류:키친타월 매수:150매 겹수:2겹 롤수:8롤 특징:천연펄프 특징:무형광 :1팩 150매,11004,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-02525
7,B002-02525-00012,"매수:4000매 겹수:2겹 특징:무형광 특징:일반엠보싱 :1박스, 매수겹수:5000매 100매",11005,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-02525
8,B002-01138-00039,"종류:키친타월 매수:150매 겹수:2겹 롤수:12롤 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:파워엠보싱 특징:무포름 :1팩, 종류:키친타월 매수:150매 롤수:6롤 특징:일반엠보싱 :1팩, 종류:키친타월 매수:130매 롤수:4롤 특징:일반엠보싱 :1팩, 종류:키친타월 매수:160매 롤수:8롤 특징:천연펄프 특징:무형광 :1팩 150매",4711,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-01138
9,B002-01138-00040,"종류:키친타월 매수:100매 겹수:3겹 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:일반엠보싱 특징:무포름 :1팩, 종류:키친타월 매수:150매 겹수:2겹 특징:천연펄프 특징:무형광 특징:일반엠보싱 :1팩, 종류:키친타월 매수:150매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 :1팩, 종류:키친타월 매수:130매 :1팩, 종류:키친타월 매수:150매 롤수:4롤 특징:천연펄프 :1팩, 종류:키친타월 매수:150매 겹수:2겹 :1팩, 종류:키친타월 매수:150매 특징:천연펄프 :2팩 3겹 치킨타월 100매",4712,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-01138
10,B002-01138-00042,"종류:키친타월 매수:150매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 :1팩, 종류:키친타월 매수:150매 특징:천연펄프 :2팩 150매",4714,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-01138
11,B002-00244-00024,"종류:키친타월 매수:100매 겹수:3겹 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:무포름 :1팩, 종류:키친타월 매수:100매 겹수:1겹 특징:천연펄프 특징:무형광 특징:일반엠보싱 :9팩 100매",868,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-00244
12,B002-00293-00004,종류:키친타월 매수:140매 겹수:3겹 롤수:18롤 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:파워엠보싱 특징:무포름 :1팩 3겹 140매,1224,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-00293
13,B002-03284-00023,"종류:키친타월 매수:140매 겹수:2겹 롤수:8롤 특징:천연펄프 특징:무형광 특징:파워엠보싱 :1팩, 종류:키친타월 매수:140매 롤수:4롤 특징:천연펄프 특징:무형광 특징:일반엠보싱 :1팩, 종류:키친타월 매수:130매 겹수:3겹 특징:천연펄프 특징:무형광 :1팩 140매",13729,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-03284
14,B002-03284-00024,"종류:키친타월 매수:150매 겹수:2겹 특징:천연펄프 특징:무형광 특징:일반엠보싱 :1팩, 종류:키친타월 매수:150매 겹수:2겹 특징:천연펄프 특징:무형광 :1팩, 종류:키친타월 매수:150매 특징:천연펄프 특징:일반엠보싱 :1팩 150매",13730,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-03284
15,B002-03284-00027,"종류:키친타월 매수:150매 겹수:2겹 특징:천연펄프 특징:무형광 특징:일반엠보싱 :1팩, 종류:키친타월 매수:150매 겹수:2겹 롤수:6롤 특징:파워엠보싱 :1팩, 종류:키친타월 매수:140매 겹수:2겹 롤수:8롤 특징:천연펄프 특징:무형광 특징:파워엠보싱 :1팩, 종류:키친타월 매수:140매 겹수:2겹 롤수:4롤 특징:천연펄프 특징:무향 :1팩, 종류:키친타월 매수:140매 롤수:4롤 특징:천연펄프 특징:무형광 특징:일반엠보싱 :1팩, 종류:키친타월 매수:150매 겹수:2겹 특징:천연펄프 특징:무형광 :1팩, 종류:키친타월 매수:130매 겹수:3겹 특징:천연펄프 특징:무형광 :1팩, 종류:키친타월 매수:150매 특징:천연펄프 특징:일반엠보싱 :1팩, 종류:키친타월 매수:160매 겹수:3겹 롤수:4롤 특징:천연펄프 특징:무형광 :1팩, 종류:키친타월 매수:170매 겹수:2겹 롤수:12롤 특징:천연펄프 특징:무형광 :1팩, 종류:키친타월 매수:150매 겹수:2겹 롤수:8롤 특징:천연펄프 특징:무형광 :1팩, 종류:키친타월 매수:150매 롤수:8롤 특징:천연펄프 :1팩, 종류:키친타월 매수:130매 롤수:6롤 특징:천연펄프 특징:무형광 :1팩, 종류:키친타월 매수:150매 겹수:2겹 롤수:8롤 특징:천연펄프 특징:파워엠보싱 :1팩, 종류:키친타월 매수:140매 겹수:3겹 롤수:6롤 특징:천연펄프 특징:무형광 :1팩, 종류:키친타월 매수:150매 겹수:2겹 롤수:4롤 특징:천연펄프 특징:무형광 특징:파워엠보싱 :1팩, 종류:키친타월 매수:140매 겹수:2겹 롤수:12롤 특징:천연펄프 특징:파워엠보싱 :1팩, 종류:키친타월 매수:140매 롤수:6롤 특징:천연펄프 :1팩, 종류:키친타월 매수:130매 겹수:2겹 특징:천연펄프 특징:무형광 특징:파워엠보싱 :1팩, 종류:키친타월 매수:150매 겹수:2겹 롤수:4롤 특징:천연펄프 특징:무형광 특징:파워엠보싱 특징:데코엠보싱 :1팩, 종류:키친타월 매수:130매 롤수:6롤 특징:천연펄프 특징:일반엠보싱 :1팩 150매",13733,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-03284
16,B002-02281-00010,종류:키친타월 매수:100매 겹수:3겹 특징:천연펄프 특징:무향 특징:무형광 특징:데코엠보싱 특징:무포름 :1팩 100매,9782,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-02281
17,B002-01126-00008,종류:키친타월 매수:120매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:파워엠보싱 특징:무포름 :1팩 120매,4662,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-01126
18,B002-01126-00009,"종류:키친타월 매수:150매 겹수:2겹 롤수:6롤 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:무인쇄 특징:파워엠보싱 특징:무포름 :1팩, 종류:키친타월 매수:120매 겹수:2겹 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:파워엠보싱 특징:무포름 :1팩 150매 x 6롤",4663,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-01126
19,B002-00107-00023,종류:키친타월 매수:150매 겹수:3겹 롤수:8롤 특징:천연펄프 특징:무형광 특징:파워엠보싱 :1팩 130매,390,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-00107
20,B002-02439-00041,"종류:키친타월 매수:150매 롤수:8롤 :1팩, 종류:키친타월 매수:130매 겹수:2겹 롤수:6롤 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:파워엠보싱 :1팩, 종류:키친타월 매수:200매 겹수:2겹 롤수:12롤 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:파워엠보싱 :1팩, 종류:키친타월 매수:150매 겹수:2겹 롤수:6롤 특징:천연펄프 특징:무형광 특징:파워엠보싱 :1팩, 종류:키친타월 매수:130매 겹수:2겹 롤수:4롤 특징:천연펄프 특징:무형광 특징:파워엠보싱 :1팩, 종류:키친타월 매수:150매 겹수:2겹 롤수:8롤 특징:천연펄프 특징:무형광 :1팩, 종류:키친타월 매수:210매 롤수:12롤 특징:천연펄프 특징:무향 특징:무색소 :1팩, 종류:키친타월 매수:150매 롤수:8롤 특징:천연펄프 특징:일반엠보싱 :1팩, 종류:키친타월 매수:130매 겹수:2겹 롤수:2롤 특징:천연펄프 특징:파워엠보싱 :1팩, 종류:키친타월 매수:210매 겹수:2겹 롤수:12롤 특징:천연펄프 특징:무형광 특징:파워엠보싱 :1팩, 종류:키친타월 매수:180매 겹수:2겹 롤수:12롤 특징:천연펄프 특징:무향 특징:무형광 특징:무색소 특징:파워엠보싱 :2팩 200매",10487,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-02439
