,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-01766-00001,"단백질종류:동물성+식물성 단백질성분:농축유청단백질(WPC) 단백질성분:분리대두단백질(ISP) 단백질:12g 중량:50g 개당열량:249kcal :1개, 단백질종류:동물성+식물성 단백질성분:농축유청단백질(WPC) 단백질성분:분리대두단백질(ISP) 단백질:25g 맛:초코 :1개, 단백질종류:동물성+식물성 단백질성분:농축유청단백질(WPC) 단백질성분:분리대두단백질(ISP) 단백질:25g 맛:초코 :1개, 종류_A단백질종류:BCAA 단백질성분:동물성+식물성 단백질성분:농축유청단백질(WPC) 단백질:분리대두단백질(ISP) 맛:24g 중량:초코 개당열량:70g :287kcal, 단백질종류:동물성+식물성 단백질성분:농축유청단백질(WPC) 단백질성분:분리대두단백질(ISP) 단백질:12g 중량:150g 개당열량:249kcal :1개 50g",7162,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-01766
1,B002-01766-00009,종류_A단백질종류:BCAA 단백질성분:동물성+식물성 단백질성분:농축유청단백질(WPC) 단백질:분리대두단백질(ISP) 맛:24g 중량:초코 개당열량:70g :287kcal 70g x 8개입,7174,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-01766
2,B002-00732-00001,단백질종류:동물성+식물성 단백질:6g 맛:초코 :1개 17g,3073,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-00732
3,B002-01156-00001,단백질종류:동물성+식물성 단백질성분:농축유청단백질(WPC) 단백질성분:분리유청단백질(WPI) 단백질성분:가수분해유청단백질(WPH) 단백질성분:분리대두단백질(ISP) 단백질성분:산양유단백질 단백질:25g 섭취대상:성인남녀 맛:우유 섭취방법:물에 섞어서 1일 총 섭취량:3스푼 섭취횟수:하루 한 번 제품용량:7일분 :1개 3W 프로틴 마스터 280g,4829,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-01156
4,B002-02275-00003,단백질종류:식물성 단백질성분:농축유청단백질(WPC) 단백질성분:분리대두단백질(ISP) 단백질:10g 섭취대상:성인남녀 맛:곡물 섭취방법:물에 섞어서 :1개 50g,9695,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-02275
5,B002-03567-00001,단백질종류:동물성+식물성 단백질:18g 섭취대상:성인남녀 섭취방법:물에 섞어서 1일 총 섭취량:3포 섭취횟수:하루 세 번 제품용량:5일분 :1개 35g x 15포,15046,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03567
6,B002-01069-00001,단백질:2.5g 1일 총 섭취량:1개 :1개 21g x 12개입,4469,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-01069
7,B002-01689-00003,"단백질종류:식물성 단백질성분:분리대두단백질(ISP) 단백질:14g :1개, 단백질종류:식물성 단백질성분:분리대두단백질(ISP) 단백질:14g :1개 50gx3개입",6884,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-01689
8,B002-03481-00001,"종류:웨이 단백질종류:동물성 단백질성분:농축유청단백질(WPC) 단백질:18g 섭취대상:성인남녀 맛:초코 섭취방법:물에 섞어서 1일 총 섭취량:1스푼 섭취횟수:하루 한 번 제품용량:100일분 :1개, 종류:웨이 단백질종류:동물성 단백질성분:분리유청단백질(WPI) 단백질:22g 섭취대상:성인남녀 맛:무맛 섭취방법:물에 섞어서 1일 총 섭취량:1스푼 섭취횟수:하루 한 번 :1개, 종류:웨이 단백질종류:동물성 단백질성분:분리유청단백질(WPI) 단백질:22g 섭취대상:성인남녀 맛:바닐라 섭취방법:물에 섞어서 :1개, 종류:웨이 단백질:21g 섭취대상:성인남녀 맛:초코 섭취방법:물에 섞어서 1일 총 섭취량:1스푼 섭취횟수:하루 한 번, 종류:웨이 단백질종류:동물성 단백질성분:분리유청단백질(WPI) 단백질:23g 섭취대상:성인남녀 섭취방법:물에 섞어서 1일 총 섭취량:1스푼 섭취횟수:하루 한 번 제품용량:40일분, 종류:웨이 단백질:21g 섭취대상:성인남녀 섭취방법:물에 섞어서 1kg 2.5kg 대용량 impact-whey-protein",14721,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03481
9,B002-02063-00004,주요 기능성(식약처인증):영양보충 영양소 원료명(식약처고시):비타민D 영양소 원료명(식약처고시):비타민B1 영양소 원료명(식약처고시):비타민B6 영양소 원료명(식약처고시):판토텐산 영양소 원료명(식약처고시):칼슘 영양소 원료명(식약처고시):마그네슘 영양소 원료명(식약처고시):아연 영양소 원료명(식약처고시):단백질 영양소 원료명(식약처고시):식이섬유 단백질종류:동물성+식물성 단백질성분:농축유청단백질(WPC) 단백질성분:분리대두단백질(ISP) 단백질:20g 섭취대상:성인남녀 맛:우유 섭취방법:물에 섞어서 1일 총 섭취량:3스푼 섭취횟수:하루 한 번 제품용량:7일분 :1개 294g,8699,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-02063
