,제품,제품특성,ID,대분류,중분류,소분류,브랜드
0,B002-02246-00002,기능기능기능특징:충치예방 ,9574,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02246
1,B002-01989-00003,"종류:일반형 기능:충치예방 기능:시린이개선 특징:무화학계면활성제 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구강청결 기능:세균제거 특징:무향 특징:무화학계면활성제 :1개 1450 75ml",8328,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-01989
2,B002-01523-00008,종류:일반형 기능:충치예방 기능:구취제거 기능:잇몸질환예방 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개 160g,5992,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-01523
3,B002-01523-00008,종류:일반형 기능:충치예방 기능:구취제거 기능:잇몸질환예방 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개 160g,5993,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02908
4,B002-01523-00009,기능기능기능기능기능기능기능기능기능기능:프라그제거 120g,5994,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-01523
5,B002-01523-00010,"기능기능기능기능기능기능:프라그제거, 종류:일반형 기능:잇몸질환예방 기능:치은염예방 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개, 기능:시린이개선, 종류:일반형 기능:잇몸질환예방 기능:시린이개선 :1개 120g",5995,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-01523
6,B002-01523-00011,"종류:일반형 기능:잇몸질환예방 기능:치은염예방 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개, 기능기능기능기능기능기능:프라그제거 120g",5996,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-01523
7,B002-00289-00001,"종류:일반형 기능:구취제거 기능:구강청결 특징:무파라벤 :1개, 종류:일반형 기능:충치예방 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 :1개, 종류:일반형 기능:미백 기능:구강청결 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개, 종류:일반형 기능:구취제거 기능:구강청결 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개, 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방, 종류:일반형 기능:구취제거 기능:구강청결 :1개, 종류:일반형 기능:충치예방 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 106g",1215,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-00289
8,B002-00289-00002,"종류:일반형 기능:충치예방 기능:구취제거 기능:잇몸질환예방 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개, 기능기능기능기능기능기능기능기능기능기능:프라그제거 106g",1216,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-00289
9,B002-02908-00002,종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개 160g,12230,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02908
10,B002-02052-00016,"종류:일반형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:미백 기능:구강청결 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:구강청결 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:구강청결 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:미백 기능:구강청결 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:잇몸질환예방 :1개, 기능기능:충치예방, 기능:프라그제거 기능:충치예방 기능:구취제거 기능:미백 기능:구강청결 특징:무색소 특징:무파라벤 :15개, 기능:시린이개선, 기능기능기능:프라그제거, 형태기능기능기능용량:일반용기형 5g",8528,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052
11,B002-02052-00017,"종류:일반형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:미백 기능:구강청결 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:구강청결 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:잇몸질환예방 :1개, 기능기능:충치예방, 기능:프라그제거 기능:충치예방 기능:구취제거 기능:미백 기능:구강청결 특징:무색소 특징:무파라벤 :15개 170g",8529,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052
12,B002-02052-00018,"종류:일반형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:미백 기능:구강청결 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:구강청결 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:구강청결 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:미백 기능:구강청결 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구취제거 기능:잇몸질환예방 :1개, 기능기능:충치예방, 기능:프라그제거 기능:충치예방 기능:구취제거 기능:미백 기능:구강청결 특징:무색소 특징:무파라벤 :15개, 기능기능기능:프라그제거, 기능:시린이개선 150g",8530,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052
13,B002-02052-00019,종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개 4g,8531,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052
14,B002-02052-00020,종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:구강청결 기능:치석형성억제 특징:무색소 특징:무파라벤 특징:무광물성오일 :1개 100g,8532,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052
15,B002-02052-00021,"종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:구강청결 기능:치석형성억제 특징:무색소 특징:무파라벤 특징:무광물성오일 :1개, 종류:일반형 기능:충치예방 기능:구취제거 기능:미백 기능:치석형성억제 특징:무파라벤 특징:무광물성오일 :1개 100g",8533,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052
16,B002-02052-00022,"종류:일반형 기능:프라그제거 기능:충치예방 기능:치은염예방 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구강청결 기능:치은염예방 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개, 종류:일반형 기능:충치예방 기능:구취제거 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구강청결 기능:치은염예방 :4개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:심미효과 기능:구취제거 기능:미백 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개, 종류:일반형 기능:프라그제거 기능:충치예방 기능:치은염예방 :3개, 기능기능:프라그제거, 종류:일반형 기능:프라그제거 기능:충치예방 기능:구강청결 기능:치은염예방 :9개 160g",8534,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052
17,B002-02052-00025,종류:일반형 기능:프라그제거 기능:충치예방 기능:미백 기능:잇몸질환예방 기능:구강청결 기능:치은염예방 기능:치주염예방 기능:치주질환예방 :1개 120g,8537,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02052
